index,text,score,fold,entropy
8609,suffers from a flat script and a low budget . ,-1,0,0.6591770564361907
8610,"there are deeply religious and spiritual people in this world who would argue that entering a church , synagogue or temple doesn't mean you have to check your brain at the door . the same should go for movie theaters . ",-1,0,0.6901400486663961
8612,the film tries to touch on spousal abuse but veers off course and becomes just another revenge film . ,-1,0,0.6252531875878515
8613,as it stands it's an opera movie for the buffs . ,-1,0,0.5557421586104055
8614,"la cinta comienza intentando ser un drama , rápidamente se transforma en una comedia y termina por ser una parodia absolutamente predecible",-1,0,0.6837879985793385
8620,"one big blustery movie where nothing really happens . when it comes out on video , then it's the perfect cure for insomnia . ",-1,0,0.6254574123130874
8621,"like a comedian who starts off promisingly but then proceeds to flop , comedian runs out of steam after a half hour . ",-1,0,0.6923333448227207
8624,"as it stands , there's some fine sex onscreen , and some tense arguing , but not a whole lot more . ",-1,0,0.6888117070860857
8625,"i could just feel the screenwriter at every moment 'tap , tap , tap , tap , tapping away' on this screenplay . ",-1,0,0.6853006373577546
8626,the picture doesn't know it's a comedy . ,-1,0,0.6929384078869087
8628,the rollerball sequences feel sanitised and stagey . ,-1,0,0.6631750463290076
8631,"lan yu is certainly a serviceable melodrama , but it doesn't even try for the greatness that happy together shoots for ( and misses ) . ",-1,0,0.6888319113479506
8632,this is an action movie with an action icon who's been all but decommissioned . ,-1,0,0.5975188876635747
8633,"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have . ",-1,0,0.6558776386138646
8634,"much like robin williams , death to smoochy has already reached its expiration date . ",-1,0,0.6252855845345144
8635,an annoying orgy of excess and exploitation that has no point and goes nowhere . ,-1,0,0.6925854631802841
8636,"a tired , unnecessary retread . . . a stale copy of a picture that wasn't all that great to begin with . ",-1,0,0.6026083052968033
8638,"a worthy idea , but the uninspired scripts , acting and direction never rise above the level of an after-school tv special . ",-1,0,0.6562735085803748
8639,"twenty years later , reggio still knows how to make a point with poetic imagery , but his ability to startle has been stifled by the very prevalence of the fast-forward technology that he so stringently takes to task . ",-1,0,0.6428552738112854
8640,it bites hard . ,-1,0,0.6690211818360796
8641,ear-splitting exercise in formula crash-and-bash action . ,-1,0,0.5843419464990857
8643,"despite hoffman's best efforts , wilson remains a silent , lumpish cipher ; his encounters reveal nothing about who he is or who he was before . ",-1,0,0.6919091869105374
8644,"there's a thin line between likably old-fashioned and fuddy-duddy , and the count of monte cristo . . . never quite settles on either side . ",-1,0,0.692162973980111
8649,"the origin story is well told , and the characters will not disappoint anyone who values the original comic books . it's in the action scenes that things fall apart . ",-1,0,0.4933232628675278
8650,impostor is a step down for director gary fleder . ,-1,0,0.580883669612854
8651,"seagal , who looks more like danny aiello these days , mumbles his way through the movie . ",-1,0,0.350444859045006
8652,"the movie is a negligible work of manipulation , an exploitation piece doing its usual worst to guilt-trip parents . ",-1,0,0.6908362338761536
8654,there are moments of real pleasure to be found in sara sugarman's whimsical comedy very annie-mary but not enough to sustain the film . ,-1,0,0.6695229218284627
8655,i can analyze this movie in three words : thumbs friggin' down . ,-1,0,0.6298757922765919
8656,"sadly , 'garth' hasn't progressed as nicely as 'wayne . '",-1,0,0.6075484101030737
8657,make like the title and dodge this one . ,-1,0,0.6787628949293558
8658,this is not one of the movies you'd want to watch if you only had a week to live . ,-1,0,0.4804034608404512
8659,"the first hour is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie . ",-1,0,0.6737645362305579
8661,it's obvious [je-gyu is] trying for poetry ; what he gets instead has all the lyricism of a limerick scrawled in a public restroom . ,-1,0,0.6896526833425167
8664,no amount of good acting is enough to save oleander's uninspired story . ,-1,0,0.1526167005766128
8665,"a vile , incoherent mess . . . a scummy ripoff of david cronenberg's brilliant 'videodrome . '",-1,0,0.46072529792029354
8668,"think the lion king redone for horses , with fewer deliberate laughs , more inadvertent ones and stunningly trite songs by bryan adams , the world's most generic rock star . ",-1,0,0.6927050820786711
8670,"it's tough being a black man in america , especially when the man has taken away your car , your work-hours and denied you health insurance . ",-1,0,0.690577418924823
8671,"a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) . ",-1,0,0.5819033413071808
8672,"an amateurish , quasi-improvised acting exercise shot on ugly digital video . ",-1,0,0.6929896996422078
8674,would benigni's italian pinocchio have been any easier to sit through than this hastily dubbed disaster ? ,-1,0,0.6858021875346123
8675,"unofficially , national lampoon's van wilder is son of animal house . officially , it is twice as bestial but half as funny . ",-1,0,0.6433180138644987
8676,"this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie . ",-1,0,0.6738113588292003
8680,"authentic , and at times endearing , humorous , spooky , educational , but at other times as bland as a block of snow . ",-1,0,0.6015476577996464
8683,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",-1,0,0.6740146884004037
8686,has lost some of the dramatic conviction that underlies the best of comedies . . . ,-1,0,0.6820377117681484
8688," . . . no charm , no laughs , no fun , no reason to watch . ",-1,0,0.6573414822144171
8691,kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,-1,0,0.3275368335835538
8693,a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse . ,-1,0,0.6885683169786158
8696, . . . pays tribute to heroes the way julia roberts hands out awards--with phony humility barely camouflaging grotesque narcissism . ,-1,0,0.6906526927538693
8697,"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable . ",-1,0,0.48967064505922375
8699,"eccentric enough to stave off doldrums , caruso's self-conscious debut is also eminently forgettable . ",-1,0,0.6147230079564611
8700,"to work , love stories require the full emotional involvement and support of a viewer . that is made almost impossible by events that set the plot in motion . ",-1,0,0.6888842927609394
8701,"although barbershop boasts some of today's hottest and hippest acts from the world of television , music and stand-up comedy , this movie strangely enough has the outdated swagger of a shameless 70s blaxploitation shuck-and-jive sitcom . ",-1,0,0.6009633408105564
8705,"'butterfingered' is the word for the big-fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach . ",-1,0,0.6667890368192413
8708,"an inexperienced director , mehta has much to learn . ",-1,0,0.6919892453447068
8709,a limp eddie murphy vehicle that even he seems embarrassed to be part of . ,-1,0,0.6930101737000699
8712,"a gushy episode of "" m * a * s * h "" only this time from an asian perspective . ",-1,0,0.6784829071533852
8713," "" looking for leonard "" just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something . ",-1,0,0.5063920394177588
8714,nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . ,-1,0,0.6751469390812108
8717,"entertaining enough , but nothing new",-1,0,0.6611164032803709
8719,"this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . even as the hero of the story rediscovers his passion in life , the mood remains oddly detached . ",-1,0,0.504802573072135
8720,demeo is not without talent ; he just needs better material . ,-1,0,0.6919386858074512
8721,"in spite of featuring a script credited to no fewer than five writers , apparently nobody here bothered to check it twice . ",-1,0,0.6888709946473734
8722,"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest 'tron' anderson , seems entirely improvised . ",-1,0,0.629649321608786
8729,"shunji iwai's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan . ",-1,0,0.6906634210389526
8731,"thriller directorial debut for traffic scribe gaghan has all the right parts , but the pieces don't quite fit together . ",-1,0,0.6931331323384122
8733,"there's not a single jump-in-your-seat moment and believe it or not , jason actually takes a backseat in his own film to special effects . ",-1,0,0.6732373161558602
8734,"goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing . . . but she and writing partner laurence coriat don't manage an equally assured narrative coinage . ",-1,0,0.6756078575285682
8735,"though harris is affecting at times , he cannot overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities . ",-1,0,0.645389585037803
8737,the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart . ,-1,0,0.6876020118831733
8738,this is not a jackie chan movie . it's just a movie that happens to have jackie chan in it . and that makes all the difference . ,-1,0,0.691789380749015
8739,"far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another . ",-1,0,0.6919205821420005
8742,i don't think this movie loves women at all . ,-1,0,0.6308193110920782
8743,shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story . ,-1,0,0.6878275947743591
8745,fails to convince the audience that these brats will ever be anything more than losers . ,-1,0,0.6426646272343627
8749,what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ? ,-1,0,0.5150123886118614
8750,"trailer trash cinema so uncool the only thing missing is the "" gadzooks ! "" ",-1,0,0.6840737341205283
8751,"her film is like a beautiful food entrée that isn't heated properly , so that it ends up a bit cold and relatively flavorless . ",-1,0,0.6929770389877996
8753,"no new plot conceptions or environmental changes , just different bodies for sharp objects to rip through . ",-1,0,0.3159667148099872
8754,needs more impressionistic cinematography and exhilarating point-of-view shots and fewer slow-motion 'grandeur' shots and quick-cut edits that often detract from the athleticism . ,-1,0,0.6910424479516282
8757,the film is ultimately about as inspiring as a hallmark card . ,-1,0,0.6677727932760004
8759,disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances . ,-1,0,0.6694258902770474
8760,you could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time . ,-1,0,0.6919147309439508
8761,"directors harry gantz and joe gantz have chosen a fascinating subject matter , but the couples exposing themselves aren't all that interesting . ",-1,0,0.6927632645951948
8763,"for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience",-1,0,0.6925171376241634
8766,fluffy neo-noir hiding behind cutesy film references . ,-1,0,0.6859254606705927
8767,imagine susan sontag falling in love with howard stern . ,-1,0,0.3183161903086925
8769,should have been worth cheering as a breakthrough but is devoid of wit and humor . ,-1,0,0.6930378847811464
8770,"the best thing about the movie is its personable , amusing cast . ",-1,0,0.6871153708371049
8772,everything was as superficial as the forced new jersey lowbrow accent uma had . ,-1,0,0.6682927222841363
8773,"o ótimo esforço do diretor acaba sendo frustrado pelo roteiro , que , depois de levar um bom tempo para colocar a trama em andamento , perde-se de vez a partir do instante em que os estranhos acontecimentos são explicados . ",-1,0,0.6075471700142382
8776,a movie that feels like the pilot episode of a new teen-targeted action tv series . ,-1,0,0.6903626303830097
8777,one of the most highly-praised disappointments i've had the misfortune to watch in quite some time . ,-1,0,0.6724311843624688
8781,the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes ( of which they'll get plenty ) fills me with revulsion . ,-1,0,0.48482334602492266
8784,a grand fart coming from a director beginning to resemble someone's crazy french grandfather . ,-1,0,0.6931129565010374
8786,"both overstuffed and undernourished . . . the film can't be called a solid success , although there's plenty of evidence here to indicate clooney might have better luck next time . ",-1,0,0.6757022003230624
8787,"plods along , minus the twisted humor and eye-popping visuals that have made miike . . . a cult hero . ",-1,0,0.6509472899575359
8789,the film's maudlin focus on the young woman's infirmity and her naive dreams play like the worst kind of hollywood heart-string plucking . ,-1,0,0.6105521947515631
8790,a pretentious mess . ,-1,0,0.636183399211079
8791,predictably soulless techno-tripe . ,-1,0,0.6511605858510419
8792,i firmly believe that a good video game movie is going to show up soon . i also believe that resident evil is not it . ,-1,0,0.4410539474334476
8793,"it has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition . ",-1,0,0.4455890782216195
8794,the plot meanders from gripping to plodding and back . ,-1,0,0.6930343619020232
8795,"this is cruel , misanthropic stuff with only weak claims to surrealism and black comedy . ",-1,0,0.6923011478572858
8796,no amount of nostalgia for carvey's glory days can disguise the fact that the new film is a lame kiddie flick and that carvey's considerable talents are wasted in it . ,-1,0,0.6912514433375717
8798,"[taylor] takes us on a ride that's consistently surprising , easy to watch -- but , oh , so dumb . ",-1,0,0.6832587439269858
8799,it's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks . ,-1,0,0.6931372514831609
8801,"though jones and snipes are enthralling , the movie bogs down in rhetoric and cliché . ",-1,0,0.6649674641115983
8802,"the most remarkable ( and frustrating ) thing about world traveler , which opens today in manhattan , is that its protagonist , after being an object of intense scrutiny for 104 minutes , remains a complete blank . ",-1,0,0.5167155830682866
8811,"make no mistake , ivans xtc . is a mess . ",-1,0,0.6525832829495966
8812,"hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old's suicidal poetry . ",-1,0,0.6711057623209894
8815,"because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags . ",-1,0,0.459692278834381
8816,it's hard to imagine another director ever making his wife look so bad in a major movie . ,-1,0,0.6303055746089342
8817,some stunning visuals -- and some staggeringly boring cinema . ,-1,0,0.5075369663637949
8818,these characters become wearisome . ,-1,0,0.6694867571977305
8820,this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar . ,-1,0,0.6334315044593275
8822,"a sterling film - a cross between boys don't cry , deliverance , and ode to billy joe - lies somewhere in the story of matthew shepard , but that film is yet to be made . ",-1,0,0.6534106289614031
8825,"many shallower movies these days seem too long , but this one is egregiously short . ",-1,0,0.6881026591509025
8827,the most ill-conceived animated comedy since the 1991 dog rover dangerfield . ,-1,0,0.6266479804632366
8828,"like shave ice without the topping , this cinematic snow cone is as innocuous as it is flavorless . ",-1,0,0.6885337181017648
8829,"despite its sincere acting , signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ",-1,0,0.6819940380537556
8831,"loud , chaotic and largely unfunny . ",-1,0,0.6871357390322355
8832,"i can't remember the last time i saw an audience laugh so much during a movie , but there's only one problem",-1,0,0.691299118401461
8833,it's supposed to be a drama . ,-1,0,0.6453871209434108
8836,"donovan . . . squanders his main asset , jackie chan , and fumbles the vital action sequences . ",-1,0,0.6930895438038756
8837,"there is no psychology here , and no real narrative logic -- just a series of carefully choreographed atrocities , which become strangely impersonal and abstract . ",-1,0,0.693134057572663
8838,"bread , my sweet has so many flaws it would be easy for critics to shred it . it may even fall into the category of films you love to hate . i admit it , i hate to like it . ",-1,0,0.44862758930332247
8839,"frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for . ",-1,0,0.6929553834251014
8841,"the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac , we don't feel much for damon/bourne or his predicament . ",-1,0,0.692451233446612
8843,"while we want macdowell's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her . ",-1,0,0.45696803795595464
8844,blue crush is as predictable as the tides . . . . the movie feels stitched together from stock situations and characters from other movies . ,-1,0,0.6390344832670333
8845,"if you enjoy being rewarded by a script that assumes you aren't very bright , then blood work is for you . ",-1,0,0.6828555758023438
8848,a well-intentioned effort that's still too burdened by the actor's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . ,-1,0,0.6199593052745573
8850,a plodding look at the french revolution through the eyes of aristocrats . ,-1,0,0.5606712999417978
8851,"tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it . ",-1,0,0.6739777080401679
8854,"any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors . ",-1,0,0.6648078871191763
8857,"like an afterschool special with costumes by gianni versace , mad love looks better than it feels . ",-1,0,0.6886132518131998
8861,a collage of clichés and a dim echo of allusions to other films . ,-1,0,0.6536238099295393
8862,the film is hampered by its predictable plot and paper-thin supporting characters . ,-1,0,0.6542788509331947
8863,arty gay film . ,-1,0,0.6871947035527943
8865,an excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay . ,-1,0,0.687986242989487
8866,"how many more times will indie filmmakers subject us to boring , self-important stories of how horrible we are to ourselves and each other ? ",-1,0,0.6916138288575651
8867,"there are some laughs in this movie , but williams' anarchy gets tiresome , the satire is weak . ",-1,0,0.32229762683561863
8868,as steamy as last week's pork dumplings . ,-1,0,0.6849354500921736
8870,the somber pacing and lack of dramatic fireworks make green dragon seem more like medicine than entertainment . ,-1,0,0.4185580175284459
8871,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about . ,-1,0,0.5099494177193511
8872,"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures . ",-1,0,0.6600405299523787
8873,this strenuously unfunny showtime deserves the hook . ,-1,0,0.5796512761078836
8875,,-1,0,0.6923625129458348
8876,its solemn pretension prevents us from sharing the awe in which it holds itself . ,-1,0,0.6248752393607138
8877," . . . the good and different idea [of middle-aged romance] is not handled well and , except for the fine star performances , there is little else to recommend "" never again . "" ",-1,0,0.686983763172611
8878,"if disney's cinderella proved that 'a dream is a wish your heart makes , ' then cinderella ii proves that a nightmare is a wish a studio's wallet makes . ",-1,0,0.6524698053111491
8880,"with rare birds , as with the shipping news before it , an attempt is made to transplant a hollywood star into newfoundland's wild soil -- and the rock once again resists the intrusion . ",-1,0,0.5650983791101314
8883,a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged . ,-1,0,0.6928152182181285
8885,"are monsters born , or made ? ",-1,0,0.6926433530398726
8886,"lisa rinzler's cinematography may be lovely , but love liza's tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension . ",-1,0,0.6870904812196248
8888,it's exactly the kind of movie toback's detractors always accuse him of making . ,-1,0,0.6411232389006386
8889,"with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity . ",-1,0,0.6877574463367042
8891,"the film is like sitting in a downtown café , overhearing a bunch of typical late-twenty-somethings natter on about nothing , and desperately wishing you could change tables . ",-1,0,0.6930490865255999
8892,"this rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens . . . or if it were subtler . . . or if it had a sense of humor . ",-1,0,0.6925535835010554
8896,nearly every attempt at humor here is doa . ,-1,0,0.6697240537656772
8899,"if you adored the full monty so resoundingly that you're dying to see the same old thing in a tired old setting , then this should keep you reasonably entertained . ",-1,0,0.6893003398597062
8900,technically and artistically inept . ,-1,0,0.6871470992820352
8901,"those who are only mildly curious , i fear , will be put to sleep or bewildered by the artsy and often pointless visuals . ",-1,0,0.6473138424387094
8902,"though tom shadyac's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . ",-1,0,0.6864106880680396
8903,"a long , dull procession of despair , set to cello music culled from a minimalist funeral . ",-1,0,0.47298919295207764
8905,death might be a release . ,-1,0,0.6588287991220223
8907,"sodden and glum , even in those moments where it's supposed to feel funny and light . ",-1,0,0.6231466567166406
8908,"priggish , lethargically paced parable of renewal . ",-1,0,0.5681142928159935
8909,a beautifully shot but dull and ankle-deep 'epic . ',-1,0,0.46084193833491044
8910,"even with its $50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture . ",-1,0,0.28435948766864255
8911,"this is a third-person story now , told by hollywood , and much more ordinary for it . ",-1,0,0.6912107716085725
8912,"the filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story . ",-1,0,0.6924000830469392
8913,"written , flatly , by david kendall and directed , barely , by there's something about mary co-writer ed decter . ",-1,0,0.6377844498062185
8914,"the characters are interesting and the relationship between yosuke and saeko is worth watching as it develops , but there's not enough to the story to fill two hours . ",-1,0,0.6725673617470094
8915,"very well made , but doesn't generate a lot of tension . ",-1,0,0.6877515509865448
8918,"the question hanging over the time machine is not , as the main character suggests , 'what if ? ' but rather , 'how can you charge money for this ? '",-1,0,0.64725886563814
8919,millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ,-1,0,0.46132349990480115
8921,"perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced , false and fabricated . ",-1,0,0.5412515714963666
8923,"in this film , aussie david caesar channels the not-quite-dead career of guy ritchie . ",-1,0,0.6921996791272371
8925,"the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter . ",-1,0,0.692370913096792
8926,"this film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers . for the rest of us , sitting through dahmer's two hours amounts to little more than punishment . ",-1,0,0.4911175256086464
8927,narc can only remind us of brilliant crime dramas without becoming one itself . ,-1,0,0.6527322969535576
8931,an artful yet depressing film that makes a melodramatic mountain out of the molehill of a missing bike . ,-1,0,0.6925560507998538
8933,a glossy knock-off of a b-movie revenge flick . ,-1,0,0.6712555744557982
8935,it's just plain boring . ,-1,0,0.2338188769740064
8936,"sad nonsense , this . but not without cheesy fun factor . ",-1,0,0.6781743710258376
8937,one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . ,-1,0,0.6269308218912908
8940,a half-assed film . ,-1,0,0.6908150343102593
8941,the director's many dodges and turns add up to little more than a screenful of gamesmanship that's low on both suspense and payoff . ,-1,0,0.6507884570879983
8942,"while the transgressive trappings ( especially the frank sex scenes ) ensure that the film is never dull , rodrigues's beast-within metaphor is ultimately rather silly and overwrought , making the ambiguous ending seem goofy rather than provocative . ",-1,0,0.5838219007569279
8943,"the satire is unfocused , while the story goes nowhere . ",-1,0,0.6855754605582304
8944,they threw loads of money at an idea that should've been so much more even if it was only made for teenage boys and wrestling fans . ,-1,0,0.5940350376585486
8947,"if you're over 25 , have an iq over 90 , and have a driver's license , you should be able to find better entertainment . ",-1,0,0.511204414630506
8948,the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil . ,-1,0,0.6925580798827264
8949, . . . the picture's cleverness is ironically muted by the very people who are intended to make it shine . ,-1,0,0.6741685247186517
8951,one of those so-so films that could have been much better . ,-1,0,0.6214092180872741
8954,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots . ",-1,0,0.6530958285184979
8955,"cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts . ",-1,0,0.48319578117909695
8956,"it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline . ",-1,0,0.6716172481595182
8958,less a heartfelt appeal for the handicapped than a nice belgian waffle . ,-1,0,0.6006102681560338
8961,"no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show . ",-1,0,0.5187732657221663
8963,[t]he film is never sure to make a clear point  even if it seeks to rely on an ambiguous presentation . ,-1,0,0.6874347292017498
8964,"while it may not add up to the sum of its parts , holofcener's film offers just enough insight to keep it from being simpleminded , and the ensemble cast is engaging enough to keep you from shifting in your chair too often . ",-1,0,0.6588971045624263
8965,an overwrought taiwanese soaper about three people and their mixed-up relationship . ,-1,0,0.6774663981039932
8966,"nobody seems to have cared much about any aspect of it , from its cheesy screenplay to the grayish quality of its lighting to its last-minute , haphazard theatrical release . ",-1,0,0.6526239698473946
8969,"nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams . ",-1,0,0.6778687108242063
8971,the plot's contrivances are uncomfortably strained . ,-1,0,0.6690377536189701
8974,"its simplicity puts an exclamation point on the fact that this isn't something to be taken seriously , but it also wrecks any chance of the movie rising above similar fare . ",-1,0,0.6799720721027787
8975,by the final whistle you're convinced that this mean machine was a decent tv outing that just doesn't have big screen magic . ,-1,0,0.2857533159278686
8976,to say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor . ,-1,0,0.49325346018251703
8978,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler . ",-1,0,0.4959812922213178
8980,"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting . ",-1,0,0.6917018709786941
8981,"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads . ",-1,0,0.6558702735422035
8985,"this is for the most part a useless movie , even with a great director at the helm . ",-1,0,0.5726525152128469
8986,"a loud , witless mess that has none of the charm and little of the intrigue from the tv series . ",-1,0,0.4910951503404667
8988,"though it inspires some ( out-of-field ) creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract . ",-1,0,0.6903568846551191
8989,"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you'd expect from the guy-in-a-dress genre , and a personal low for everyone involved . ",-1,0,0.5984822859219113
8990,"sinks into the usual cafeteria goulash of fart jokes , masturbation jokes , and racist japanese jokes . ",-1,0,0.4730306898086577
8991,"where tom green stages his gags as assaults on america's knee-jerk moral sanctimony , jackass lacks aspirations of social upheaval . ",-1,0,0.6858862090521614
8992,more of an intriguing curiosity than a gripping thriller . ,-1,0,0.6159629084663638
8994,"contains all the substance of a twinkie -- easy to swallow , but scarcely nourishing . ",-1,0,0.43592828497072555
8997,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . ",-1,0,0.6215164454572863
8998,"on a certain base level , blue crush delivers what it promises , just not well enough to recommend it . ",-1,0,0.6926271017128353
9001,"wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted . ",-1,0,0.6778575839692738
9002,"trapped presents a frightening and compelling 'what if ? ' scenario that will give most parents pause . . . . then , something terrible happens . ",-1,0,0.6771667442774965
9007,it's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring . ,-1,0,0.6929376226031856
9008,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness . ",-1,0,0.6516371580044016
9009,handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism . ,-1,0,0.6262784421123622
9011,"scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick . ",-1,0,0.6843835724183194
9012,"russell lacks the visual panache , the comic touch , and perhaps the budget of sommers's title-bout features . ",-1,0,0.6398685679482223
9015,"the sum of all fears pretends to be a serious exploration of nuclear terrorism , but it's really nothing more than warmed-over cold war paranoia . ",-1,0,0.6912207188393003
9016,a listless and desultory affair . ,-1,0,0.6699574541301585
9023,"lazy , miserable and smug . this is one of the biggest disappointments of the year . ",-1,0,0.6834121441806411
9024,formula 51 has dulled your senses faster and deeper than any recreational drug on the market . ,-1,0,0.6931431494648057
9025,"every visual joke is milked , every set-up obvious and lengthy , every punchline predictable . there's no energy . ",-1,0,0.5820764444942432
9028,"this is a poster movie , a mediocre tribute to films like them ! ",-1,0,0.6921661916668316
9031,a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss . ,-1,0,0.6927223299841703
9032,"the film's darker moments become smoothed over by an overwhelming need to tender inspirational tidings , especially in the last few cloying moments . ",-1,0,0.6556702412926494
9035,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie . '",-1,0,0.5431245049905573
9037,plays like a checklist of everything rob reiner and his cast were sending up . ,-1,0,0.6877346366555948
9038,"there's too much forced drama in this wildly uneven movie , about a young man's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present . ",-1,0,0.5983440249133011
9039,"it's at once laughable and compulsively watchable , in its committed dumbness . ",-1,0,0.5445894869747332
9040,"all the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness . ",-1,0,0.692914977503565
9041,"a cross between blow and boyz n the hood , this movie strives to be more , but doesn't quite get there . good performances keep it from being a total rehash . ",-1,0,0.6930790919519714
9046,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . ",-1,0,0.6349314435949104
9047,"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that 'zany' doesn't necessarily mean 'funny . '",-1,0,0.6591659653228827
9050,neither revelatory nor truly edgy--merely crassly flamboyant and comedically labored . ,-1,0,0.6200449104372086
