index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy,dataset,algorithm,dificulty
6568,"A dark, dull thriller with a parting shot that misfires.",-1,0.0017241772729903,roberta-mlm-loss,,0,0.6796888946393171,vader_movie_2L,bio-is,medium
6569,"Lacking substance and soul, Crossroads comes up shorter than Britney's cutoffs.",-1,0.0399516224861145,roberta-mlm-loss,,0,0.6839681068987454,vader_movie_2L,bio-is,hard
6570,"Cassavetes thinks he's making Dog Day Afternoon with a cause, but all he's done is to reduce everything he touches to a shrill, didactic cartoon.",-1,0.0090061975643038,roberta-mlm-loss,,0,0.3821946269329187,vader_movie_2L,bio-is,medium
6571,Buries an interesting storyline about morality and the choices we make underneath such a mountain of clichés and borrowed images that it might more accurately be titled Mr. Chips off the Old Block.,-1,0.2236147373914718,roberta-mlm-loss,,0,0.6917044712534293,vader_movie_2L,bio-is,hard
6572,"Although sensitive to a fault, it's often overwritten, with a surfeit of weighty revelations, flowery dialogue, and nostalgia for the past and roads not taken.",-1,0.0015111850807443,roberta-mlm-loss,,0,0.656251689383407,vader_movie_2L,bio-is,easy
6574,"Without non stop techno or the existential overtones of a Kieslowski morality tale, Maelström is just another Winter Sleepers.",-1,0.0161152090877294,roberta-mlm-loss,,0,0.687843587618556,vader_movie_2L,bio-is,hard
6575,"Nicks, seemingly uncertain what's going to make people laugh, runs the gamut from stale parody to raunchy sex gags to formula romantic comedy.",-1,0.1683508157730102,roberta-mlm-loss,,0,0.6365872511014308,vader_movie_2L,bio-is,hard
6576,'A' for creativity but comes across more as a sketch for a full length comedy.,-1,0.0027975675184279,roberta-mlm-loss,,0,0.6931403949132158,vader_movie_2L,bio-is,medium
6577,"If there's one thing this world needs less of, it's movies about college that are written and directed by people who couldn't pass an entrance exam.",-1,0.001047593075782,roberta-mlm-loss,,0,0.6930602608112768,vader_movie_2L,bio-is,easy
6579,"(E)ventually, every idea in this film is flushed down the latrine of heroism.",-1,0.0181548818945884,roberta-mlm-loss,,0,0.6655331987067813,vader_movie_2L,bio-is,hard
6580,I am sorry that I was unable to get the full brunt of the comedy.,-1,0.0079143838956952,roberta-mlm-loss,,0,0.6931377515359006,vader_movie_2L,bio-is,medium
6581,No telegraphing is too obvious or simplistic for this movie.,-1,0.0009056437993422,roberta-mlm-loss,,0,0.6925037703353203,vader_movie_2L,bio-is,easy
6582,Looks and feels like a project better suited for the small screen.,-1,0.0008791078580543,roberta-mlm-loss,,0,0.6869499949825324,vader_movie_2L,bio-is,easy
6583,"In its best moments, resembles a bad high school production of Grease, without benefit of song.",-1,0.0052177207544445,roberta-mlm-loss,,0,0.681497526047961,vader_movie_2L,bio-is,medium
6584,Indifferently implausible popcorn programmer of a movie.,-1,0.8435022830963135,roberta-mlm-loss,,0,0.46957886806834,vader_movie_2L,bio-is,hard
6585,"It's inoffensive, cheerful, built to inspire the young people, set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery, it's about as exciting as a sunburn.",-1,0.0093170087784528,roberta-mlm-loss,,0,0.5867007041273251,vader_movie_2L,bio-is,medium
6586,"His comedy premises are often hackneyed or just plain crude, calculated to provoke shocked laughter, without following up on a deeper level.",-1,0.00406961934641,roberta-mlm-loss,,0,0.6227364603269341,vader_movie_2L,bio-is,medium
6587,"Christina Ricci comedy about sympathy, hypocrisy and love is a misfire.",-1,0.2082476317882537,roberta-mlm-loss,,0,0.6855677137658246,vader_movie_2L,bio-is,hard
6588,"At times, the suspense is palpable, but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential.",-1,0.0018431842327117,roberta-mlm-loss,,0,0.6929403704327386,vader_movie_2L,bio-is,medium
6589,They should have called it Gutterball.,-1,0.000495953252539,roberta-mlm-loss,,0,0.6927939280927993,vader_movie_2L,bio-is,easy
6590,"Thekids will probably stay amused at the kaleidoscope of big, colorful characters. Mom and Dad can catch some quality naptime along the way.",-1,0.2301902770996093,roberta-mlm-loss,,0,0.6091529339688627,vader_movie_2L,bio-is,hard
6591,"It's too self important and plodding to be funny, and too clipped and abbreviated to be an epic.",-1,0.2135858535766601,roberta-mlm-loss,,0,0.3959360880881256,vader_movie_2L,bio-is,hard
6592,The best that can be said about the work here of Scottish director Ritchie ... is that he obviously doesn't have his heart in it.,-1,0.0199910532683134,roberta-mlm-loss,,0,0.6905325682913453,vader_movie_2L,bio-is,hard
6593,"Less dizzying than just dizzy, the jaunt is practically over before it begins.",-1,0.0005527948378585,roberta-mlm-loss,,0,0.4440052755298065,vader_movie_2L,bio-is,easy
6594,Slick piece of cross promotion.,-1,0.0073963808827102,roberta-mlm-loss,,0,0.6917504269102868,vader_movie_2L,bio-is,medium
6595,Taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes.,-1,0.0387237444519996,roberta-mlm-loss,,0,0.6775331765773587,vader_movie_2L,bio-is,hard
6596,"It believes it's revealing some great human truths, when, in reality, it's churning ground that has long passed the point of being fertile.",-1,0.0011235545389354,roberta-mlm-loss,,0,0.5948179308836342,vader_movie_2L,bio-is,easy
6597,It all drags on so interminably it's like watching a miserable relationship unfold in real time.,-1,0.0006064142799004,roberta-mlm-loss,,0,0.6843760741463293,vader_movie_2L,bio-is,easy
6600,"It's another video movie photographed like a film, with the bad lighting that's often written off as indie film naturalism.",-1,0.0091074565425515,roberta-mlm-loss,,0,0.6837923227148004,vader_movie_2L,bio-is,medium
6601,"The techno tux is good for a few laughs, as are Chan and Hewitt, but when such a good design turns out to be a cheap knockoff, we can't recommend anything but a rental for The Tuxedo.",-1,0.1326102167367935,roberta-mlm-loss,,0,0.5493323296642769,vader_movie_2L,bio-is,hard
6602,I got a headache watching this meaningless downer.,-1,0.0222861487418413,roberta-mlm-loss,,0,0.6930912919588474,vader_movie_2L,bio-is,hard
6603,"Apart from dazzling cinematography, we've seen just about everything in Blue Crush in one form or the other.",-1,0.0015307061839848,roberta-mlm-loss,,0,0.5070179808243652,vader_movie_2L,bio-is,easy
6604,Too much of the humor falls flat.,-1,0.0002903683052863,roberta-mlm-loss,,0,0.6383562411047876,vader_movie_2L,bio-is,easy
6605,Detox is ultimately a pointless endeavor.,-1,0.0011186832562088,roberta-mlm-loss,,0,0.5710051247115251,vader_movie_2L,bio-is,easy
6606,"Van Wilder doesn't bring anything new to the proverbial table, but it does possess a coherence absent in recent crass a thons like Tomcats, Freddy Got Fingered, and Slackers.",-1,0.1110825687646865,roberta-mlm-loss,,0,0.6905129226789574,vader_movie_2L,bio-is,hard
6609,"The plot combines The Blues Brothers and Almost Famous (but with bears, and a G rating), with an excruciating dollop of Disney sentimentality mixed in for good measure.",-1,0.1339749544858932,roberta-mlm-loss,,0,0.6930592293971463,vader_movie_2L,bio-is,hard
6610,No way I can believe this load of junk.,-1,0.0004840131441596,roberta-mlm-loss,,0,0.6926938890067618,vader_movie_2L,bio-is,easy
6611,"It's dumb, but more importantly, it's just not scary.",-1,0.0032601484563201,roberta-mlm-loss,,0,0.571147658652027,vader_movie_2L,bio-is,medium
6612,There is no pleasure in watching a child suffer. Just embarrassment and a vague sense of shame.,-1,0.0001251115754712,roberta-mlm-loss,,0,0.5022408081217907,vader_movie_2L,bio-is,easy
6613,The movie's accumulated force still feels like an ugly knot tightening in your stomach. But is that knot from dramatic tension or a symptom of artistic malnutrition?,-1,0.2508886754512787,roberta-mlm-loss,,0,0.6929414876301667,vader_movie_2L,bio-is,hard
6614,"Even with a green Mohawk and a sheet of fire red flame tattoos covering his shoulder, however, Kilmer seems to be posing, rather than acting. And that leaves a hole in the center of The Salton Sea.",-1,0.0136498743668198,roberta-mlm-loss,,0,0.5728383329865456,vader_movie_2L,bio-is,medium
6615,"There's just no currency in deriding James Bond for being a clichéd, doddering, misogynistic boy's club.",-1,0.0163998715579509,roberta-mlm-loss,,0,0.6217047237128811,vader_movie_2L,bio-is,hard
6616,"When the film ended, I felt tired and drained and wanted to lie on my own deathbed for a while.",-1,0.0003481862077023,roberta-mlm-loss,,0,0.6592222042411124,vader_movie_2L,bio-is,easy
6617,"Full of witless jokes, dealing in broad stereotypes and outrageously unbelievable scenarios, and saddled with a general air of misogyny",-1,0.0017099177930504,roberta-mlm-loss,,0,0.6008447125637978,vader_movie_2L,bio-is,medium
6618,"The film's hackneyed message is not helped by the thin characterizations, nonexistent plot and pretentious visual style.",-1,0.0002565096947364,roberta-mlm-loss,,0,0.3405718210375965,vader_movie_2L,bio-is,easy
6619,The Iditarod lasts for days   this just felt like it did.,-1,0.1318242996931076,roberta-mlm-loss,,0,0.651591852084106,vader_movie_2L,bio-is,hard
6620,"It feels like an after school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",-1,0.0920269042253494,roberta-mlm-loss,,0,0.6736433206538474,vader_movie_2L,bio-is,hard
6621,This movie is maddening. It conveys a simple message in a visual style that is willfully overwrought.,-1,0.0018796488875523,roberta-mlm-loss,,0,0.676620560039344,vader_movie_2L,bio-is,medium
6622,Should have been someone else,-1,0.0002505484444554,roberta-mlm-loss,,0,0.5347615510885927,vader_movie_2L,bio-is,easy
6623,"The film is based on truth and yet there is something about it that feels incomplete, as if the real story starts just around the corner.",-1,0.0005066861049272,roberta-mlm-loss,,0,0.6567092506355887,vader_movie_2L,bio-is,easy
6624,"Why make a documentary about these marginal historical figures? Wouldn't one about their famous dad, author of Death in Venice, etc., be more valuable?",-1,0.0053059668280184,roberta-mlm-loss,,0,0.6915663919230868,vader_movie_2L,bio-is,medium
6626,Rarely has leukemia looked so shimmering and benign.,-1,0.0025030227843672,roberta-mlm-loss,,0,0.683254240600841,vader_movie_2L,bio-is,medium
6627,... is an arthritic attempt at directing by Callie Khouri. I had to look away   this was god awful.,-1,0.0146535718813538,roberta-mlm-loss,,0,0.6842761648373401,vader_movie_2L,bio-is,hard
6628,"Even in this less than magic kingdom, Reese rules.",1,0.0775238648056984,roberta-mlm-loss,,0,0.6910678509609578,vader_movie_2L,bio-is,hard
6629,"Velocity represents everything wrong with ''independent film'' as a commodified, sold out concept on the American filmmaking scene.",-1,0.0005097178509458,roberta-mlm-loss,,0,0.6504170873776496,vader_movie_2L,bio-is,easy
6630,Just one bad idea after another.,-1,0.0005834309267811,roberta-mlm-loss,,0,0.6495748385245288,vader_movie_2L,bio-is,easy
6632,"Though Moonlight Mile is replete with acclaimed actors and actresses and tackles a subject that's potentially moving, the movie is too predictable and too self conscious to reach a level of high drama.",-1,0.1006786599755287,roberta-mlm-loss,,0,0.3946184605396269,vader_movie_2L,bio-is,hard
6633,A movie that hovers somewhere between an acute character study and a trite power struggle.,-1,0.0019973623566329,roberta-mlm-loss,,0,0.6860712189706848,vader_movie_2L,bio-is,medium
6634,Corpus Collosum    while undeniably interesting    wore out its welcome well before the end credits rolled about 45 minutes in.,-1,0.0011401423253118,roberta-mlm-loss,,0,0.6823877275665411,vader_movie_2L,bio-is,easy
6635,"The last 20 minutes are somewhat redeeming, but most of the movie is the same teenage American road trip drek we've seen before   only this time you have to read the fart jokes",-1,0.0492142848670482,roberta-mlm-loss,,0,0.6463151997891021,vader_movie_2L,bio-is,hard
6636,"It's hard to like a film about a guy who is utterly unlikeable, and Shiner, starring Michael Caine as an aging British boxing promoter desperate for a taste of fame and fortune, is certainly that.",-1,0.0018745014676824,roberta-mlm-loss,,0,0.5270732042608433,vader_movie_2L,bio-is,medium
6637,A by the numbers effort that won't do much to enhance the franchise.,-1,0.0008370202849619,roberta-mlm-loss,,0,0.5051640603769192,vader_movie_2L,bio-is,easy
6638,Involves two mysteries    one it gives away and the other featuring such badly drawn characters that its outcome hardly matters.,-1,0.0031156919430941,roberta-mlm-loss,,0,0.6187343951157692,vader_movie_2L,bio-is,medium
6639,Overall the film feels like a low budget TV pilot that could not find a buyer to play it on the tube.,-1,0.0007460522465407,roberta-mlm-loss,,0,0.5945643672687716,vader_movie_2L,bio-is,easy
6640,"It's of the quality of a lesser Harrison Ford movie   Six Days, Seven Nights, maybe, or that dreadful Sabrina remake.",-1,0.0287510547786951,roberta-mlm-loss,,0,0.6904378961901907,vader_movie_2L,bio-is,hard
6641,It appears that something has been lost in the translation to the screen.,-1,0.0010374680859968,roberta-mlm-loss,,0,0.6903093308314127,vader_movie_2L,bio-is,easy
6642,"Despite all evidence to the contrary, this clunker has somehow managed to pose as an actual feature movie, the kind that charges full admission and gets hyped on TV and purports to amuse small children and ostensible adults.",-1,0.0076396423391997,roberta-mlm-loss,,0,0.6715924541178302,vader_movie_2L,bio-is,medium
6644,"This movie is something of an impostor itself, stretching and padding its material in a blur of dead ends and distracting camera work.",-1,0.0018501507584005,roberta-mlm-loss,,0,0.1513398195199386,vader_movie_2L,bio-is,medium
6645,"Hey Arnold! The Movie could have been made 40 years ago, and parents' appreciation of it may depend on whether they consider that a good thing.",-1,0.0062980782240629,roberta-mlm-loss,,0,0.6816759879147667,vader_movie_2L,bio-is,medium
6646,"This one is definitely one to skip, even for horror movie fanatics.",-1,0.0006208221893757,roberta-mlm-loss,,0,0.2064693050467274,vader_movie_2L,bio-is,easy
6647,"Excessive, profane, packed with cartoonish violence and comic strip characters.",-1,0.0024501041043549,roberta-mlm-loss,,0,0.6229234202884588,vader_movie_2L,bio-is,medium
6648,"Once the 50 year old Benigni appears as the title character, we find ourselves longing for the block of wood to come back.",-1,0.0005968190962448,roberta-mlm-loss,,0,0.6114760439645726,vader_movie_2L,bio-is,easy
6649,A working class ''us vs. them'' opera that leaves no heartstring untugged and no liberal cause unplundered.,-1,0.0261223223060369,roberta-mlm-loss,,0,0.3620267216621829,vader_movie_2L,bio-is,hard
6650,"If the movie succeeds in instilling a wary sense of 'there but for the grace of God,' it is far too self conscious to draw you deeply into its world.",-1,0.0060510286130011,roberta-mlm-loss,,0,0.6783251561091632,vader_movie_2L,bio-is,medium
6651,"There are simply too many ideas floating around    part farce, part Sliding Doors, part pop video    and yet failing to exploit them.",-1,0.0502358190715312,roberta-mlm-loss,,0,0.6429836581801331,vader_movie_2L,bio-is,hard
6653,We haven't seen such hilarity since Say It Isn't So!,1,0.0005677237058989,roberta-mlm-loss,,0,0.6895310202470366,vader_movie_2L,bio-is,easy
6654,"Expect the same old, lame old slasher nonsense, just with different scenery.",-1,0.0059263044968247,roberta-mlm-loss,,0,0.6622918605875059,vader_movie_2L,bio-is,medium
6655,The Cold Turkey would've been a far better title.,-1,0.0175594296306371,roberta-mlm-loss,,0,0.6872535098672654,vader_movie_2L,bio-is,hard
6656,"The idea of 49 year old Roberto Benigni playing the wooden boy Pinocchio is scary enough. The reality of the new live action Pinocchio he directed, cowrote and starred in borders on the grotesque.",-1,0.0196172781288623,roberta-mlm-loss,,0,0.6010371864222759,vader_movie_2L,bio-is,hard
6657,The ga zillionth airhead movie about a wife in distress who resorts to desperate measures.,-1,0.5250007510185242,roberta-mlm-loss,,0,0.6662413441198944,vader_movie_2L,bio-is,hard
6658,Zaidan's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight.,-1,0.0081174997612833,roberta-mlm-loss,,0,0.6118728394008661,vader_movie_2L,bio-is,medium
6660,"While it's nice to watch a movie that hasn't been focus grouped into tedium, Yu's cinematic alchemy produces nearly as much lead as gold.",-1,0.3570920825004577,roberta-mlm-loss,,0,0.6576799976872012,vader_movie_2L,bio-is,hard
6661,It treats women like idiots.,-1,0.0004447074607014,roberta-mlm-loss,,0,0.6703150961846306,vader_movie_2L,bio-is,easy
6662,"Though Catch Me If You Can isn't badly made, the fun slowly leaks out of the movie.",-1,0.0010926912073045,roberta-mlm-loss,,0,0.564422481110153,vader_movie_2L,bio-is,easy
6663,Just an average comedic dateflick but not a waste of time.,1,0.0460282452404499,roberta-mlm-loss,,0,0.685879954630096,vader_movie_2L,bio-is,hard
6664,A valueless kiddie paean to pro basketball underwritten by the NBA.,-1,0.001594039145857,roberta-mlm-loss,,0,0.6901437744769612,vader_movie_2L,bio-is,medium
6665,"Impostor has a handful of thrilling moments and a couple of good performances, but the movie doesn't quite fly. For starters, the story is just too slim.",-1,0.0425566993653774,roberta-mlm-loss,,0,0.507138653331484,vader_movie_2L,bio-is,hard
6666,"So much facile technique, such cute ideas, so little movie.",-1,0.3740629255771637,roberta-mlm-loss,,0,0.6489442013571858,vader_movie_2L,bio-is,hard
6668,"The film takes the materials of human tragedy and dresses them in lovely costumes, Southern California locations and star power.",1,0.4018004238605499,roberta-mlm-loss,,0,0.4733094766496043,vader_movie_2L,bio-is,hard
6669,"It has its moments of swaggering camaraderie, but more often just feels generic, derivative and done to death.",-1,0.0138842556625604,roberta-mlm-loss,,0,0.6453525078237238,vader_movie_2L,bio-is,medium
6670,Almost gags on its own gore.,-1,0.0036687494721263,roberta-mlm-loss,,0,0.400087141773452,vader_movie_2L,bio-is,medium
6673,The moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess's home video of their baby's birth.,-1,0.000355416588718,roberta-mlm-loss,,0,0.4679111766779303,vader_movie_2L,bio-is,easy
6674,"While (Hill) has learned new tricks, the tricks alone are not enough to salvage this lifeless boxing film.",-1,0.0024791159667074,roberta-mlm-loss,,0,0.6671298418554673,vader_movie_2L,bio-is,medium
6675,"In the real world, an actor this uncharismatically beautiful would have a résumé loaded with credits like ''Girl in Bar #3.''",-1,0.0027336375787854,roberta-mlm-loss,,0,0.6340040077053677,vader_movie_2L,bio-is,medium
6676,Too much of it feels unfocused and underdeveloped.,-1,0.0002856507489923,roberta-mlm-loss,,0,0.6841478926197251,vader_movie_2L,bio-is,easy
6677,Under 15? A giggle a minute. Over age 15? Big Fat Waste of Time.,-1,0.1632629185914993,roberta-mlm-loss,,0,0.6928930031613322,vader_movie_2L,bio-is,hard
6679,Sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest.,-1,0.0993063896894455,roberta-mlm-loss,,0,0.5560878260847217,vader_movie_2L,bio-is,hard
6680,"This is not the undisputed worst boxing movie ever, but it's certainly not a champion   the big loser is the audience.",-1,0.2431897968053817,roberta-mlm-loss,,0,0.6928722722606132,vader_movie_2L,bio-is,hard
6681,"You really have to wonder how on earth anyone, anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this.",-1,0.0012247130507603,roberta-mlm-loss,,0,0.6626392948911788,vader_movie_2L,bio-is,easy
6682,"In the end, we are left with something like two ships passing in the night rather than any insights into gay love, Chinese society or the price one pays for being dishonest.",-1,0.0093297297134995,roberta-mlm-loss,,0,0.6792602972903852,vader_movie_2L,bio-is,medium
6683,Chokes on its own depiction of upper crust decorum.,-1,0.0182641856372356,roberta-mlm-loss,,0,0.62001796032803,vader_movie_2L,bio-is,hard
6684,"Well nigh unendurable...though the picture strains to become cinematic poetry, it remains depressingly prosaic and dull.",-1,0.005175172816962,roberta-mlm-loss,,0,0.497561865718514,vader_movie_2L,bio-is,medium
6686,While much of the cast has charm    especially Allodi and Nolden    the performers are sunk by the film's primitive approach to the mechanics of comedy.,-1,0.0771121829748153,roberta-mlm-loss,,0,0.6819665782658891,vader_movie_2L,bio-is,hard
6687,This directorial debut from music video show off Higuchinsky is all flash.,-1,0.9199772477149964,roberta-mlm-loss,,0,0.5155950900890315,vader_movie_2L,bio-is,hard
6688,"Yes, Ballistic is silly. Unfortunately, it's not silly fun unless you enjoy really bad movies.",-1,0.9343663454055786,roberta-mlm-loss,,0,0.6120502653003541,vader_movie_2L,bio-is,hard
6689,"The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",-1,0.0045584836043417,roberta-mlm-loss,,0,0.6930055995250282,vader_movie_2L,bio-is,medium
6690,"The longer the movie goes, the worse it gets, but it's actually pretty good in the first few minutes.",-1,0.0002370976872043,roberta-mlm-loss,,0,0.6392312824578049,vader_movie_2L,bio-is,easy
6691,"While it's genuinely cool to hear characters talk about early rap records (Sugar Hill Gang, etc.), the constant referencing of hip hop arcana can alienate even the savviest audiences.",-1,0.0054375478066504,roberta-mlm-loss,,0,0.6878173162632555,vader_movie_2L,bio-is,medium
6692,"Not only unfunny, but downright repellent.",-1,0.000509163190145,roberta-mlm-loss,,0,0.6833662281238035,vader_movie_2L,bio-is,easy
6693,"Care deftly captures the wonder and menace of growing up, but he never really embraces the joy of Fuhrman's destructive escapism or the grace in rebellion found by his characters.",-1,0.0134684704244136,roberta-mlm-loss,,0,0.6929607195390809,vader_movie_2L,bio-is,medium
6694,"Forced, familiar and thoroughly condescending.",-1,0.0037744799628853,roberta-mlm-loss,,0,0.6008565039760336,vader_movie_2L,bio-is,medium
6695,Does little more than play an innocuous game of fill in  the blanks with a tragic past.,-1,0.4171499609947204,roberta-mlm-loss,,0,0.4514649639699969,vader_movie_2L,bio-is,hard
6696,K 19 exploits our substantial collective fear of nuclear holocaust to generate cheap Hollywood tension.,-1,1.2405414581298828,roberta-mlm-loss,,0,0.6692003274701909,vader_movie_2L,bio-is,hard
6697,Has a long and clunky ending ... which forces the audience to fidget through ten pseudo serious minutes while waiting for the ending credits and the deleted scenes montage to break the audience's awkward silence,-1,0.2054266631603241,roberta-mlm-loss,,0,0.6171911411350914,vader_movie_2L,bio-is,hard
6698,"A ragbag of promising ideas and failed narrative, of good acting and plain old bad filmmaking.",-1,0.0022082028444856,roberta-mlm-loss,,0,0.6676539971619244,vader_movie_2L,bio-is,medium
6699,"Whaley's determination to immerse you in sheer, unrelenting wretchedness is exhausting.",-1,0.0004576017090585,roberta-mlm-loss,,0,0.5874376136250196,vader_movie_2L,bio-is,easy
6700,"Uncommonly stylish but equally silly...the picture fails to generate much suspense, nor does it ask searching enough questions to justify its pretensions.",-1,0.3536712527275085,roberta-mlm-loss,,0,0.6834249945232459,vader_movie_2L,bio-is,hard
6701,"The entire movie is about a boring, sad man being boring and sad.",-1,6.669551657978445e-05,roberta-mlm-loss,,0,0.4702338039342611,vader_movie_2L,bio-is,easy
6702,The plot convolutions ultimately add up to nothing more than jerking the audience's chain.,-1,0.0146549986675381,roberta-mlm-loss,,0,0.5394726830051838,vader_movie_2L,bio-is,hard
6703,Confirms the nagging suspicion that Ethan Hawke would be even worse behind the camera than he is in front of it.,-1,0.0010355983395129,roberta-mlm-loss,,0,0.6931043467976653,vader_movie_2L,bio-is,easy
6704,Made with no discernible craft and monstrously sanctimonious in dealing with childhood loss.,-1,0.0148745775222778,roberta-mlm-loss,,0,0.6909847647592078,vader_movie_2L,bio-is,hard
6705,"It's a trifle of a movie, with a few laughs surrounding an unremarkable soft center.",-1,0.0453008040785789,roberta-mlm-loss,,0,0.6740499222015084,vader_movie_2L,bio-is,hard
6707,A synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness.,-1,0.0056558605283498,roberta-mlm-loss,,0,0.6831286176841934,vader_movie_2L,bio-is,medium
6708,Oh come on. Like you couldn't smell this turkey rotting from miles away.,-1,0.0010523723904043,roberta-mlm-loss,,0,0.6225546878969619,vader_movie_2L,bio-is,easy
6709,"If it's seldom boring, well, it's also rarely coherent.",-1,0.0036086800973862,roberta-mlm-loss,,0,0.6890126729752797,vader_movie_2L,bio-is,medium
6710,Simplistic fluff ball of whimsy.,-1,0.0039941975846886,roberta-mlm-loss,,0,0.6022875803380421,vader_movie_2L,bio-is,medium
6711,Not exactly the Bees Knees,-1,0.0092251794412732,roberta-mlm-loss,,0,0.4252733540121063,vader_movie_2L,bio-is,medium
6712,"It does nothing new with the old story, except to show fisticuffs in this sort of stop go slow motion that makes the gang rumbles look like they're being streamed over a 28K modem.",-1,0.0560082122683525,roberta-mlm-loss,,0,0.531471130933456,vader_movie_2L,bio-is,hard
6713,The kind of spectacularly misconceived enterprise that only a sophisticated cinephile could have perpetrated.,-1,0.0019259148975834,roberta-mlm-loss,,0,0.5900682590183193,vader_movie_2L,bio-is,medium
6714,"Makes for some truly odd, at times confusing, kids entertainment ... but at least this time there's some centered storytelling to go along with all the weird stuff.",-1,0.28535857796669,roberta-mlm-loss,,0,0.6245076285819627,vader_movie_2L,bio-is,hard
6715,"The film contains no good jokes, no good scenes, barely a moment when Carvey's Saturday Night Live honed mimicry rises above the level of embarrassment.",-1,0.00146775029134,roberta-mlm-loss,,0,0.6923605726954922,vader_movie_2L,bio-is,easy
6716,"Jacquot's rendering of Puccini's tale of devotion and double cross is more than just a filmed opera. In his first stab at the form, Jacquot takes a slightly anarchic approach that works only sporadically.",-1,0.0462897755205631,roberta-mlm-loss,,0,0.6780274803315562,vader_movie_2L,bio-is,hard
6719,This is nothing but familiar territory.,-1,9.333254274679348e-05,roberta-mlm-loss,,0,0.685076938004324,vader_movie_2L,bio-is,easy
6720,"In execution, this clever idea is far less funny than the original, Killers From Space.",-1,0.0021527912467718,roberta-mlm-loss,,0,0.6680376144795923,vader_movie_2L,bio-is,medium
6721,"One of the more irritating cartoons you will see this, or any, year.",-1,0.0004377959994599,roberta-mlm-loss,,0,0.6612616019796522,vader_movie_2L,bio-is,easy
6722,"A broad, melodramatic estrogen opera that's pretty toxic in its own right.",-1,0.8410450220108032,roberta-mlm-loss,,0,0.496959338264614,vader_movie_2L,bio-is,hard
6723,"Too slow, too long and too little happens.",-1,0.0021723113022744,roberta-mlm-loss,,0,0.6445431660112075,vader_movie_2L,bio-is,medium
6724,The film's few ideas are stretched to the point of evaporation; the whole central section is one big chase that seems to have no goal and no urgency. It's just filler.,-1,0.0006669320864602,roberta-mlm-loss,,0,0.6828217110548194,vader_movie_2L,bio-is,easy
6726,"Utterly lacking in charm, wit and invention, Roberto Benigni's Pinocchio is an astonishingly bad film.",-1,0.0002070062910206,roberta-mlm-loss,,0,0.6423977041074429,vader_movie_2L,bio-is,easy
6727,A hamfisted romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the Mason Dixon line.,-1,0.0008642064640298,roberta-mlm-loss,,0,0.6928980719783436,vader_movie_2L,bio-is,easy
6728,"Scores no points for originality, wit, or intelligence. It's a cookie cutter movie, a cut and paste job.",-1,0.0049808099865913,roberta-mlm-loss,,0,0.6527326822834532,vader_movie_2L,bio-is,medium
6729,They takes a long time to get to its gasp inducing ending.,-1,0.5204004049301147,roberta-mlm-loss,,0,0.6612080517166807,vader_movie_2L,bio-is,hard
6730,Barely gets off the ground.,-1,0.0017558295512571,roberta-mlm-loss,,0,0.6576150872702944,vader_movie_2L,bio-is,medium
6731,"Even on those rare occasions when the narrator stops yammering, Miller's hand often feels unsure.",-1,0.0271555334329605,roberta-mlm-loss,,0,0.6927885481732399,vader_movie_2L,bio-is,hard
6732,"Pumpkin means to be an outrageous dark satire on fraternity life, but its ambitions far exceed the abilities of writer Adam Larson Broder and his co director, Tony R. Abrams, in their feature debut.",-1,0.219354510307312,roberta-mlm-loss,,0,0.6921319149678162,vader_movie_2L,bio-is,hard
6733,"At its best, Queen is campy fun like the Vincent Price horror classics of the '60s. At its worst, it implodes in a series of very bad special effects.",-1,0.0016993471654132,roberta-mlm-loss,,0,0.6687799933880391,vader_movie_2L,bio-is,medium
6734,"From the opening scenes, it's clear that All About the Benjamins is a totally formulaic movie.",-1,0.0001213032810483,roberta-mlm-loss,,0,0.5962751766568329,vader_movie_2L,bio-is,easy
6735,"It takes a certain kind of horror movie to qualify as 'worse than expected,' but Ghost Ship somehow manages to do exactly that.",-1,0.000661005731672,roberta-mlm-loss,,0,0.5835517344802886,vader_movie_2L,bio-is,easy
6736,"On the bright side, it contains Jesse Ventura's best work since the XFL.",-1,0.0013083172962069,roberta-mlm-loss,,0,0.6871084989925265,vader_movie_2L,bio-is,easy
6737,"Despite impeccable acting ... and a script that takes some rather unexpected (even, at times, preposterous) turns, Love is just too, too precious in the end.",-1,0.0424047037959098,roberta-mlm-loss,,0,0.5514861530260378,vader_movie_2L,bio-is,hard
