index,text,score,fold
8682,control-alt-delete simone as quickly as possible,-1,0
8683,"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun . ",-1,0
8686,has lost some of the dramatic conviction that underlies the best of comedies . . . ,-1,0
8687,"vaguely interesting , but it's just too too much . ",-1,0
8689,a generic family comedy unlikely to be appreciated by anyone outside the under-10 set . ,-1,0
8692,the film virtually chokes on its own self-consciousness . ,-1,0
8698,"as a director , eastwood is off his game -- there's no real sense of suspense , and none of the plot 'surprises' are really surprising . ",-1,0
8701,"although barbershop boasts some of today's hottest and hippest acts from the world of television , music and stand-up comedy , this movie strangely enough has the outdated swagger of a shameless 70s blaxploitation shuck-and-jive sitcom . ",-1,0
8707,"a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome . in the wrong hands , i . e . peploe's , it's simply unbearable",-1,0
8708,"an inexperienced director , mehta has much to learn . ",-1,0
8714,nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy . ,-1,0
8719,"this is a film about the irksome , tiresome nature of complacency that remains utterly satisfied to remain the same throughout . even as the hero of the story rediscovers his passion in life , the mood remains oddly detached . ",-1,0
8723,"initially gripping , eventually cloying pow drama . ",-1,0
8729,"shunji iwai's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan . ",-1,0
8732, . . . would be a total loss if not for two supporting performances taking place at the movie's edges . ,-1,0
8739,"far too clever by half , howard's film is really a series of strung-together moments , with all the spaces in between filled with fantasies , daydreams , memories and one fantastic visual trope after another . ",-1,0
8743,shankman . . . and screenwriter karen janszen bungle their way through the narrative as if it were a series of bible parables and not an actual story . ,-1,0
8748,skip this turd and pick your nose instead because you're sure to get more out of the latter experience . ,-1,0
8756,a waste of fearless purity in the acting craft . ,-1,0
8757,the film is ultimately about as inspiring as a hallmark card . ,-1,0
8759,disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances . ,-1,0
8767,imagine susan sontag falling in love with howard stern . ,-1,0
8777,one of the most highly-praised disappointments i've had the misfortune to watch in quite some time . ,-1,0
8782,"devolves into the derivative , leaning on badly-rendered cgi effects . ",-1,0
8786,"both overstuffed and undernourished . . . the film can't be called a solid success , although there's plenty of evidence here to indicate clooney might have better luck next time . ",-1,0
8790,a pretentious mess . ,-1,0
8794,the plot meanders from gripping to plodding and back . ,-1,0
8799,it's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks . ,-1,0
8803,an artsploitation movie with too much exploitation and too little art . ,-1,0
8810,the obligatory break-ups and hook-ups don't seem to have much emotional impact on the characters . ,-1,0
8816,it's hard to imagine another director ever making his wife look so bad in a major movie . ,-1,0
8827,the most ill-conceived animated comedy since the 1991 dog rover dangerfield . ,-1,0
8832,"i can't remember the last time i saw an audience laugh so much during a movie , but there's only one problem",-1,0
8835,"well , jason's gone to manhattan and hell , i guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels ( hey , don't shoot the messenger ) . ",-1,0
8838,"bread , my sweet has so many flaws it would be easy for critics to shred it . it may even fall into the category of films you love to hate . i admit it , i hate to like it . ",-1,0
8839,"frida is certainly no disaster , but neither is it the kahlo movie frida fans have been looking for . ",-1,0
8841,"the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper's agency boss close in on the resourceful amnesiac , we don't feel much for damon/bourne or his predicament . ",-1,0
8843,"while we want macdowell's character to retrieve her husband , we have to ask whether her personal odyssey trumps the carnage that claims so many lives around her . ",-1,0
8848,a well-intentioned effort that's still too burdened by the actor's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . ,-1,0
8849,a family-friendly fantasy that ends up doing very little with its imaginative premise . ,-1,0
8851,"tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it . ",-1,0
8862,the film is hampered by its predictable plot and paper-thin supporting characters . ,-1,0
8867,"there are some laughs in this movie , but williams' anarchy gets tiresome , the satire is weak . ",-1,0
8870,the somber pacing and lack of dramatic fireworks make green dragon seem more like medicine than entertainment . ,-1,0
8871,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about . ,-1,0
8872,"another wholly unnecessary addition to the growing , moldering pile of , well , extreme stunt pictures . ",-1,0
8875,,-1,0
8888,it's exactly the kind of movie toback's detractors always accuse him of making . ,-1,0
8902,"though tom shadyac's film kicks off spookily enough , around the halfway mark it takes an abrupt turn into glucose sentimentality and laughable contrivance . ",-1,0
8903,"a long , dull procession of despair , set to cello music culled from a minimalist funeral . ",-1,0
8904,"call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but i believe a movie can be mindless without being the peak of all things insipid . ",-1,0
8908,"priggish , lethargically paced parable of renewal . ",-1,0
8910,"even with its $50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture . ",-1,0
8914,"the characters are interesting and the relationship between yosuke and saeko is worth watching as it develops , but there's not enough to the story to fill two hours . ",-1,0
8935,it's just plain boring . ,-1,0
8937,one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . ,-1,0
8947,"if you're over 25 , have an iq over 90 , and have a driver's license , you should be able to find better entertainment . ",-1,0
8949, . . . the picture's cleverness is ironically muted by the very people who are intended to make it shine . ,-1,0
8953,"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor . ",-1,0
8954,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real-time roots . ",-1,0
8955,"cacoyannis' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts . ",-1,0
8961,"no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show . ",-1,0
8965,an overwrought taiwanese soaper about three people and their mixed-up relationship . ,-1,0
8975,by the final whistle you're convinced that this mean machine was a decent tv outing that just doesn't have big screen magic . ,-1,0
8979,"some fine acting , but ultimately a movie with no reason for being . ",-1,0
8980,"it's difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting . ",-1,0
8981,"a waterlogged version of 'fatal attraction' for the teeny-bopper set . . . a sad , soggy potboiler that wastes the talents of its attractive young leads . ",-1,0
8982,it tells its story in a flat manner and leaves you with the impression that you should have gotten more out of it than you did . ,-1,0
8992,more of an intriguing curiosity than a gripping thriller . ,-1,0
9001,"wimps out by going for that pg-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted . ",-1,0
9002,"trapped presents a frightening and compelling 'what if ? ' scenario that will give most parents pause . . . . then , something terrible happens . ",-1,0
9005,"the story is lacking any real emotional impact , and the plot is both contrived and cliched . ",-1,0
9009,handsome and sincere but slightly awkward in its combination of entertainment and evangelical boosterism . ,-1,0
9020,wins my vote for 'the 2002 enemy of cinema' award . ,-1,0
9023,"lazy , miserable and smug . this is one of the biggest disappointments of the year . ",-1,0
9031,a crude teen-oriented variation on a theme that the playwright craig lucas explored with infinitely more grace and eloquence in his prelude to a kiss . ,-1,0
9033,if you recognize zeus ( the dog from snatch ) it will make you wish you were at home watching that movie instead of in the theater watching this one . ,-1,0
9035,"this is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , 'ah , yes , here we have a bad , bad , bad movie . '",-1,0
9037,plays like a checklist of everything rob reiner and his cast were sending up . ,-1,0
9043,troll the cult section of your local video store for the real deal . ,-1,0
9048,"both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded . ",-1,0
9054,"while howard's appreciation of brown and his writing is clearly well-meaning and sincere , the movie would be impossible to sit through were it not for the supporting cast . ",-1,0
9061,"the film is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own . ",-1,0
9063,"muddled , melodramatic paranormal romance is an all-time low for kevin costner . ",-1,0
9066,`matrix'-style massacres erupt throughout . . . but the movie has a tougher time balancing its violence with kafka-inspired philosophy . ,-1,0
9070,why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ? ,-1,0
9077,"the animation merely serves up a predictable , maudlin story that swipes heavily from bambi and the lion king , yet lacks the emotional resonance of either of those movies . ",-1,0
9079,"steve oedekerk is , alas , no woody allen . ",-1,0
9084,"with miscast leads , banal dialogue and an absurdly overblown climax , killing me softly belongs firmly in the so-bad-it's-good camp . ",-1,0
9092,"told in scattered fashion , the movie only intermittently lives up to the stories and faces and music of the men who are its subject . ",-1,0
9096,"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter , the improbable "" formula 51 "" is somewhat entertaining , but it could have been much stronger . ",-1,0
9103,"slap me , i saw this movie . ",-1,0
9107,"just consider what new best friend does not have , beginning with the minor omission of a screenplay . ",-1,0
9115,"one of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation . ",-1,0
9118,'rare birds' tries to force its quirkiness upon the audience . ,-1,0
9119,the movie is about as humorous as watching your favorite pet get buried alive . ,-1,0
9123,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . ",-1,0
9124,"so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter's the thing and loaded with actors you're most likely to find on the next inevitable incarnation of the love boat . ",-1,0
9125,the movie's blatant derivativeness is one reason it's so lackluster . ,-1,0
9129,"wobbly senegalese updating of "" carmen "" which is best for the stunning star turn by djeinaba diop gai",-1,0
9135,"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one's appetite for the bollywood films . ",-1,0
9138,"the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted needn't waste their time on it . ",-1,0
9145,"it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill",-1,0
9151,a low-rent retread of the alien pictures . ,-1,0
9157,what should have been a cutting hollywood satire is instead about as fresh as last week's issue of variety . ,-1,0
9161,"[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen . ",-1,0
9162,"the movie's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh . ",-1,0
9167,a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks . ,-1,0
9171,"the biggest problem with satin rouge is lilia herself . she's a cipher , played by an actress who smiles and frowns but doesn't reveal an inner life . ",-1,0
9173,"what with the incessant lounge music playing in the film's background , you may mistake love liza for an adam sandler chanukah song . ",-1,0
9174,the movie's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness . ,-1,0
9176,woody allen used to ridicule movies like hollywood ending . now he makes them . ,-1,0
9177,"she's not yet an actress , not quite a singer . . . ",-1,0
9180,there is only so much baked cardboard i need to chew . ,-1,0
9185,"a loud , ugly , irritating movie without any of its satirical salvos hitting a discernible target . ",-1,0
9187,"a movie version of a paint-by-numbers picture . we can tell what it is supposed to be , but can't really call it a work of art . ",-1,0
9188,"it's a brilliant , honest performance by nicholson , but the film is an agonizing bore except when the fantastic kathy bates turns up . bravado kathy ! ",-1,0
9191,"unfunny and lacking any sense of commitment to or affection for its characters , the reginald hudlin comedy relies on toilet humor , ethnic slurs . ",-1,0
9196,"reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition . it has no affect on the kurds , but it wore me down . ",-1,0
9200,"a superfluous sequel . . . plagued by that old familiar feeling of 'let's get this thing over with' : everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find . ",-1,0
9203,what's missing in murder by numbers is any real psychological grounding for the teens' deviant behaviour . being latently gay and liking to read are hardly enough . ,-1,0
9206,a movie that harps on media-constructed 'issues' like whether compromise is the death of self,-1,0
9208,slackers' jokey approach to college education is disappointingly simplistic -- the film's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by . ,-1,0
9211,i haven't seen such self-amused trash since freddy got fingered . ,-1,0
9215,"the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil . ",-1,0
9221,"when it comes to the battle of hollywood vs . woo , it looks like woo's a p . o . w . ",-1,0
9222,"there are a few chuckles , but not a single gag sequence that really scores , and the stars seem to be in two different movies . ",-1,0
9228,"its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life . ",-1,0
9229,[seems] even more uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . ,-1,0
9231,"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie isn't tough to take as long as you've paid a matinee price . ",-1,0
9233,what might've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors . ,-1,0
9234,"the master of disguise may have made a great saturday night live sketch , but a great movie it is not . ",-1,0
9239,"like a medium-grade network sitcom--mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen . ",-1,0
9244,"rock's stand-up magic wanes . hopkins , squarely fills the screen . action - mechanical . ",-1,0
9245," "" the tuxedo "" should have been the vehicle for chan that "" the mask "" was for jim carrey . alas , it's the man that makes the clothes . ",-1,0
9246,"for casual moviegoers who stumble into rules expecting a slice of american pie hijinks starring the kid from dawson's creek , they'll probably run out screaming . ",-1,0
9248,what puzzles me is the lack of emphasis on music in britney spears' first movie . ,-1,0
9250,city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for . but how it washed out despite all of that is the project's prime mystery . ,-1,0
9256,"doesn't deliver a great story , nor is the action as gripping as in past seagal films . ",-1,0
9261,"mostly , shafer and co-writer gregory hinton lack a strong-minded viewpoint , or a sense of humor . ",-1,0
9263,"eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm doesn't do a load of good . ",-1,0
9270,there is nothing redeeming about this movie . ,-1,0
9271,"the film has [its] moments , but they are few and far between . ",-1,0
9272,a dreary indulgence . ,-1,0
9281,"flashy gadgets and whirling fight sequences may look cool , but they can't distract from the flawed support structure holding equilibrium up . ",-1,0
9283,[a] crushing disappointment . ,-1,0
9284,"how can such a cold movie claim to express warmth and longing ? in truth , it has all the heart of a porno flick ( but none of the sheer lust ) . ",-1,0
9288,[denis'] bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product . ,-1,0
9291,overall tomfoolery like this is a matter of taste . ,-1,0
9294,"it takes a really long , slow and dreary time to dope out what tuck everlasting is about . so here it is : it's about a family of sour immortals . ",-1,0
9299,a cockeyed shot all the way . ,-1,0
9301,"unfortunately , one hour photo lives down to its title . thanks largely to williams , all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film . ",-1,0
9308,"wraps itself in the guise of a dark and quirky comedy , but it isn't as quirky as it thinks it is and its comedy is generally mean-spirited . ",-1,0
9312,it's a fanboy 'what if ? ' brought to life on the big screen . ,-1,0
9320,"nair just doesn't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy . ",-1,0
9326,"in old-fashioned screenwriting parlance , ms . shreve's novel proved too difficult a text to 'lick , ' despite the efforts of a first-rate cast . ",-1,0
9344,"by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it . . . . then , miracle of miracles , the movie does a flip-flop . ",-1,0
9346,it's been 20 years since 48 hrs . made eddie murphy a movie star and the man hasn't aged a day . but his showboating wise-cracker stock persona sure is getting old . ,-1,0
9351,"the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush , swooning melodrama in the intermezzo strain . ",-1,0
9352,tends to plod . ,-1,0
9353,"a nearly 21/2 hours , the film is way too indulgent . ",-1,0
9362,it's surprisingly bland despite the heavy doses of weird performances and direction . ,-1,0
9365,"sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours . ",-1,0
9368,"this would-be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '",-1,0
9369,"the movie has generic virtues , and despite a lot of involved talent , seems done by the numbers . ",-1,0
9372,"this is rote spookiness , with nary an original idea ( or role , or edit , or score , or anything , really ) in sight , and the whole of the proceedings beg the question 'why ? '",-1,0
9373,a fan film that for the uninitiated plays better on video with the sound turned down . ,-1,0
9375,there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . ,-1,0
9379,plays like a bad blend of an overripe episode of tv's dawson's creek and a recycled and dumbed-down version of love story . ,-1,0
9380,"unless you come in to the film with a skateboard under your arm , you're going to feel like you weren't invited to the party . ",-1,0
9383,"a "" home alone "" film that is staged like "" rosemary's baby , "" but is not as well-conceived as either of those films . ",-1,0
9385,no film could possibly be more contemptuous of the single female population . ,-1,0
9389,"a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . then again , in a better movie , you might not have noticed . ",-1,0
9390,it's mindless junk like this that makes you appreciate original romantic comedies like punch-drunk love . ,-1,0
9394,"it's hard to quibble with a flick boasting this many genuine cackles , but notorious c . h . o . still feels like a promising work-in-progress . ",-1,0
9395,"anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity . ",-1,0
9408,these are textbook lives of quiet desperation . ,-1,0
9411,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons . ",-1,0
9412,"feels like pieces a bunch of other , better movies slapped together . ",-1,0
9413,"almost everything about the film is unsettling , from the preposterous hairpiece worn by lai's villainous father to the endless action sequences . ",-1,0
9416,one can't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney's latest album . ,-1,0
9419,"what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else . ",-1,0
9421,"tartakovsky's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality . ",-1,0
9425,"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks . ",-1,0
9428,plays like john le carré with a couple of burnt-out cylinders . ,-1,0
9434,"worthless , from its pseudo-rock-video opening to the idiocy of its last frames . ",-1,0
9445,it was a dark and stormy night . . . ,-1,0
9449,"freundlich's made [crudup] a suburban architect , and a cipher . ",-1,0
9451,"though it pretends to expose the life of male hustlers , it's exploitive without being insightful . ",-1,0
9455,seagal is painfully foolish in trying to hold onto what's left of his passe' chopsocky glory . ,-1,0
9456,"even with harris's strong effort , the script gives him little to effectively probe lear's soul-stripping breakdown . ",-1,0
9457,the story is bogus and its characters tissue-thin . ,-1,0
9469,set in a 1986 harlem that doesn't look much like anywhere in new york . ,-1,0
9470,the chocolate factory without charlie . ,-1,0
9472,hip-hop rarely comes alive as its own fire-breathing entity in this picture . ,-1,0
9476,boring and meandering . ,-1,0
9477,"neither a rousing success nor a blinding embarrassment . still , it just sits there like a side dish no one ordered . ",-1,0
9478,"the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) . ",-1,0
9483,may offend viewers not amused by the sick sense of humor . ,-1,0
9484,many of benjamins' elements feel like they've been patched in from an episode of miami vice . ,-1,0
9485,it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one . ,-1,0
9499,more tiring than anything . ,-1,0
9504,overly long and worshipful bio-doc . ,-1,0
9505,i'll go out on a limb . it isn't quite one of the worst movies of the year . it's just merely very bad . ,-1,0
9507,"about amy's cuteness , amy's career success ( she's a best-selling writer of self-help books who can't help herself ) , and amy's neuroses when it comes to men . ",-1,0
9509,"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake . ",-1,0
9511,"in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works . ",-1,0
9512,the script is too mainstream and the psychology too textbook to intrigue . ,-1,0
9517,"director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you're going to subjugate truth to the tear-jerking demands of soap opera ? ",-1,0
9518,"dong never pushes for insights beyond the superficial tensions of the dynamic he's dissecting , and the film settles too easily along the contours of expectation . ",-1,0
9528,"the leads are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer's secondhand material . ",-1,0
9535,the truth about charlie is that it's a brazenly misguided project . ,-1,0
9536,"caso você sinta necessidade de sair da sala antes do término da projeção , não se preocupe : ninguém lhe enviará penas simbolizando covardia . ",-1,0
9544,"it's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name . ",-1,0
9546,even murphy's expert comic timing and famed charisma can't rescue this effort . ,-1,0
9547,rodriguez . . . was unable to reproduce the special spark between the characters that made the first film such a delight . ,-1,0
9553,depressingly thin and exhaustingly contrived . only masochistic moviegoers need apply . ,-1,0
9561,i can't say this enough : this movie is about an adult male dressed in pink jammies . ,-1,0
9571,epps has neither the charisma nor the natural affability that has made tucker a star . ,-1,0
9575,"demme gets a lot of flavor and spice into his charade remake , but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh . ",-1,0
9583,"the sequel is everything the original was not : contrived , overblown and tie-in ready . ",-1,0
9584,"like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded . ",-1,0
9585,a sentimental hybrid that could benefit from the spice of specificity . ,-1,0
9588,it's so devoid of joy and energy it makes even jason x . . . look positively shakesperean by comparison . ,-1,0
9590,one of the worst films of 2002 . ,-1,0
9596,"the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me . ",-1,0
9600,"instead of a balanced film that explains the zeitgeist that is the x games , we get a cinematic postcard that's superficial and unrealized . ",-1,0
9601,the crassness of this reactionary thriller is matched only by the ridiculousness of its premise . ,-1,0
9603,the superior plotline isn't quite enough to drag along the dead ( water ) weight of the other . ,-1,0
9607,"'linklater fans , or pretentious types who want to appear avant-garde will suck up to this project . . . '",-1,0
9614,"a summary of the plot doesn't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution . ",-1,0
9620,"hardly a nuanced portrait of a young woman's breakdown , the film nevertheless works up a few scares . ",-1,0
9621,"interminably bleak , to say nothing of boring . ",-1,0
9623,it's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent electra rebellion . ,-1,0
9625,"the camera whirls ! the camera twirls ! oh , look at that clever angle ! wow , a jump cut ! ",-1,0
9627,"the action scenes have all the suspense of a 20-car pileup , while the plot holes are big enough for a train car to drive through -- if kaos hadn't blown them all up . ",-1,0
9629,"it puts washington , as honest working man john q . archibald , on a pedestal , then keeps lifting the pedestal higher . ",-1,0
9632,[gayton's script] telegraphs every discovery and layers on the gloss of convenience . ,-1,0
9639,this painfully unfunny farce traffics in tired stereotypes and encumbers itself with complications . . . that have no bearing on the story . ,-1,0
9640,"short and sweet , but also more than anything else slight",-1,0
9641, tadpole pulls back from the consequences of its own actions and revelations . ,-1,0
9642,"has its moments , but it's pretty far from a treasure . ",-1,0
9644,"collateral damage offers formula payback and the big payoff , but the explosions tend to simply hit their marks , pyro-correctly . ",-1,0
9647,you know that ten bucks you'd spend on a ticket ? just send it to cranky . we don't get paid enough to sit through crap like this . ,-1,0
9649,the whole thing plays like a tired tyco ad . ,-1,0
9652,"no , i don't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . ",-1,0
9658,there isn't one moment in the film that surprises or delights . ,-1,0
9662,"this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch . ",-1,0
9663,"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again . ",-1,0
9674,romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . they cheapen the overall effect . ,-1,0
9677,"[allen's] been making piffle for a long while , and hollywood ending may be his way of saying that piffle is all that the airhead movie business deserves from him right now . ",-1,0
9678,an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound . ,-1,0
9686,"the film has a nearly terminal case of the cutes , and it's neither as funny nor as charming as it thinks it is . ",-1,0
9689,a muddy psychological thriller rife with miscalculations . it makes me say the obvious : abandon all hope of a good movie ye who enter here . ,-1,0
9697,"julie davis is the kathie lee gifford of film directors , sadly proving once again ego doesn't always go hand in hand with talent . ",-1,0
9707,passable enough for a shoot-out in the o . k . court house of life type of flick . strictly middle of the road . ,-1,0
9719,"a few energetic stunt sequences briefly enliven the film , but the wheezing terrorist subplot hasn't the stamina for the 100-minute running time , and the protagonists' bohemian boorishness mars the spirit of good clean fun . ",-1,0
9720,"the film was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) . ",-1,0
9722," coarse , cliched and clunky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of stars hugh grant and sandra bullock . ",-1,0
9733,"potty-mouthed enough for pg-13 , yet not as hilariously raunchy as south park , this strangely schizo cartoon seems suited neither to kids or adults . ",-1,0
9734," . . . has its moments , but ultimately , its curmudgeon doesn't quite make the cut of being placed on any list of favorites . ",-1,0
9743,"yes , spirited away is a triumph of imagination , but it's also a failure of storytelling . ",-1,0
9744,a characteristically engorged and sloppy coming-of-age movie . ,-1,0
9748,"the screenplay , co-written by director imogen kimmel , lacks the wit necessary to fully exploit the comic elements of the premise , making the proceedings more bizarre than actually amusing . ",-1,0
9752,"except for paymer as the boss who ultimately expresses empathy for bartleby's pain , the performances are so stylized as to be drained of human emotion . ",-1,0
9753,will no doubt delight plympton's legion of fans ; others may find 80 minutes of these shenanigans exhausting . ,-1,0
9757,"mattei so completely loses himself to the film's circular structure to ever offer any insightful discourse on , well , love in the time of money . ",-1,0
9759,"holland lets things peter out midway , but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . ",-1,0
9761,there's not a fresh idea at the core of this tale . ,-1,0
9762,an impenetrable and insufferable ball of pseudo-philosophic twaddle . ,-1,0
9767,"[jackson and bledel] seem to have been picked not for their acting chops , but for their looks and appeal to the pre-teen crowd . ",-1,0
9770,"an unremittingly ugly movie to look at , listen to , and think about , it is quite possibly the sturdiest example yet of why the dv revolution has cheapened the artistry of making a film . ",-1,0
9776,meandering and confusing . ,-1,0
9778,"ice cube isn't quite out of ripe screwball ideas , but friday after next spreads them pretty thin . ",-1,0
9781,"everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented . ",-1,0
9786,the pretensions -- and disposable story -- sink the movie . and diesel isn't the actor to save it . ,-1,0
9787,bravo reveals the true intent of her film by carefully selecting interview subjects who will construct a portrait of castro so predominantly charitable it can only be seen as propaganda . ,-1,0
9792,"handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked soufflé . ",-1,0
9796,"it's a gag that's worn a bit thin over the years , though don't ask still finds a few chuckles . ",-1,0
9798,"often likable , but just as often it's meandering , low on energy , and too eager to be quirky at moments when a little old-fashioned storytelling would come in handy . ",-1,0
9799,"certain to be distasteful to children and adults alike , eight crazy nights is a total misfire . ",-1,0
9805,"been there , done that . . . a thousand times already , and better . ",-1,0
9824,"it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time . ",-1,0
9826,"mandel holland's direction is uninspired , and his scripting unsurprising , but the performances by phifer and black are ultimately winning . you'll find yourself wishing that you and they were in another movie . ",-1,0
9831,"as david letterman and the onion have proven , the worst of tragedies can be fertile sources of humor , but lawrence has only a fleeting grasp of how to develop them . ",-1,0
9833," "" abandon "" will leave you wanting to abandon the theater . ",-1,0
9837,"what the audience feels is exhaustion , from watching a movie that is dark ( dark green , to be exact ) , sour , bloody and mean . ",-1,0
9845,the only reason you should see this movie is if you have a case of masochism and an hour and a half to blow . ,-1,0
9849,"if routine action and jokes like this are your cup of tea , then pay your $8 and get ready for the big shear . this is one baaaaaaaaad movie . ",-1,0
9851,may puzzle his most ardent fans . ,-1,0
9855,"ritchie may not have a novel thought in his head , but he knows how to pose madonna . ",-1,0
9867,any attempts at nuance given by the capable cast is drowned out by director jon purdy's sledgehammer sap . ,-1,0
9873,"the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change . ",-1,0
