index,text,score,difficulty_score,difficulty_strategy,dificulty
9632,"in building a home-made bomb and setting off a plan that fails miserably , her status changes from young widow to that of a criminal in custody .",1,0.015309582464396954,roberta-mlm-loss,medium
9633,but billy still has memories of a wife who cheated on him .,1,0.004102673847228289,roberta-mlm-loss,easy
9634,or so he thinks until the blackmailer pulls a u-turn on rodney .,1,0.004148378968238831,roberta-mlm-loss,easy
9635,"nete's father does not die , his appetite comes back , the doctors begin to have doubts as to the prognosis , and nete has a problem .",1,0.0012634454760700464,roberta-mlm-loss,easy
9636,"everything had been going along smoothly until the gang entered their final year of high school and the stakes were upped by the school's principal , mrs . stark .",1,0.2973070442676544,roberta-mlm-loss,hard
9637,"she has to work in an other run down bar , with no chance to perform her songs .",1,0.024807246401906013,roberta-mlm-loss,medium
9638,"after six months at sea on an unassisted solo circumnavigation , georgia perry's 44-foot sloop is becalmed for several days .",1,0.006620445288717747,roberta-mlm-loss,medium
9639,he awakes to what appears to be the next morning only to find that he is one year into the future and is an escaped convict for the murder of his fianc&#233 ; e .,1,0.07351041585206985,roberta-mlm-loss,medium
9640,"however after roxie has undergone the 'casting couch' treatment , and fred has had his wicked way with her , he reveals that he has no more connections in showbusiness than she does .",1,0.003561869263648987,roberta-mlm-loss,easy
9641,"connor and murphy are quite content with this "" natural "" life and their pasts begin to seem faded and worn .",1,0.017363643273711205,roberta-mlm-loss,medium
9642,"following the gruesome murder of a young woman in her neighborhood , a self-determined woman living in new york city--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison .",1,0.0021314069163054228,roberta-mlm-loss,easy
9643,"using two separate filmmaking teams ( an all-white crew filming white residents and an all-black camera crew filming black residents ) , two towns of jasper captures very different racial views by townsfolk in jasper , texas , the location for a racially motivated murder of an african american in 1998 .",1,0.017030850052833557,roberta-mlm-loss,medium
9644,"while the two are falling for each other , the syndicate boss coincidentally sees sienna and hires her as his personal dancer .",1,0.0381583608686924,roberta-mlm-loss,medium
9645,"if so , then this movie will touch your soul . . .",1,0.0001770075032254681,roberta-mlm-loss,easy
9646,"alex has replaced former roommate nicole ; the ex-best-friend , ex-girlfriend who in true clich&#233 ; form screwed carrie , andy and an a-list director .",1,0.5347157716751099,roberta-mlm-loss,hard
9647,"but with little hope of breaking the game's vicious cycle of money , dark deeds and long spells of incarceration , mel's life represents everything tiz is trying to escape .",1,0.30346372723579407,roberta-mlm-loss,hard
9648,"the case is re-opened when two more bodies are discovered , both pregnant women .",1,0.007202413864433765,roberta-mlm-loss,medium
9649,"amerika , zed and kyle are good friends until the wicked witch trasha comes along and takes kyle away .",1,0.00969888549298048,roberta-mlm-loss,medium
9650,the mismatch between whitey's good heart and never-ending optimism and davey's constant troublemaking soon have them both wondering if going to jail wouldn't have been easier !,1,0.007475962862372398,roberta-mlm-loss,medium
9651,"hoping to settle , once and for all , the issue of his virginity , nick begs roger to school him in the art of seducing women .",1,0.03299719840288162,roberta-mlm-loss,medium
9652,"more prophetic words have never been spoken in a world where love , sex , race , and betrayal are more than skin deep .",1,0.05196065455675125,roberta-mlm-loss,medium
9653,"vir , a young man from a rural village , learns on his wedding day that the people whom he thought were his parents arn't .",1,0.31232717633247375,roberta-mlm-loss,hard
9654,"since many people are dead , the tall man is able to make thousands of dwarf slaves for his planet daily in the mormon mausoleum .",1,0.01910238526761532,roberta-mlm-loss,medium
9655,"after ten years of being ignored by record producers , jacki and the band find hope in one producer who promises to see them play and consider them for a contract .",1,0.3112773001194,roberta-mlm-loss,hard
9656,"in the end , they confront an unparalleled horror , with the fate of the world in the balance .",1,0.0030922708101570606,roberta-mlm-loss,easy
9657,"ajileo journeys from his home in zapotitlan de salinas , a village in southern mexico , makes a perilious border crossing through the desert , and comes to hollywood , where everything and nothing is as he dreamed it would be .",1,0.28640827536582947,roberta-mlm-loss,hard
9658,"for diane , oscar fills a void in her life .",1,0.0004418198950588703,roberta-mlm-loss,easy
9659,"believing that he is the "" world's greatest swordsman , "" juan antonio merrily accepts the challenge until he learns that the duel will be fought with pistols , not swords .",1,0.0003790986374951899,roberta-mlm-loss,easy
9660,he makes all efforts to bring ghisu back but does not succeed .,1,0.22320659458637238,roberta-mlm-loss,hard
9661,is the albino stalking her or watching over her ?,1,0.00014516644296236336,roberta-mlm-loss,easy
9662,"tyrone gets two men to lift the machine onto the cart , and starts a trek through the city streets , to the cemetery , where the machine ( stripped of its candy and money by street thugs ) acts as a birthday present to his dead brother .",1,0.1520664095878601,roberta-mlm-loss,hard
9663,"the action-packed caper revolves around a 12-year old girl who , with the help of two friends , robs the state-of-the-art bank where her mother works to acquire the cash needed for a costly operation to save her dying father .",1,0.005092880222946405,roberta-mlm-loss,easy
9664,two college grads land an entry level mafia job driving a retiring don's car cross country .,1,0.5666146278381348,roberta-mlm-loss,hard
9665,"after finishing the open examination for form 5 students and applying for an adult identity card , yoyo , eighteen , departs for london to meet a guy introduced by her well-meaning parents in britain .",1,0.006666465196758509,roberta-mlm-loss,medium
9666,"a virus has escaped in a secret facility called "" the hive , "" turning the staff into hungry zombies and releasing the mutated lab "" animals "" that they were studying .",1,0.0030161638278514147,roberta-mlm-loss,easy
9667,"the story of ussr's first nuclear ballistic submarine , which suffered a malfunction in its nuclear reactor on its maiden voyage in the north atlantic in 1961 .",1,0.43307995796203613,roberta-mlm-loss,hard
9668,"documentary and drama carry spielrein's life into the cross-hairs of warring ideologies ( communism , national socialism ) .",1,0.10703446716070175,roberta-mlm-loss,hard
9669,"what if jesus were born in the year 2002 to a young jewish couple in new york city , instead of bethlehem two millennia ago ?",1,0.001651550643146038,roberta-mlm-loss,easy
9670,"soon after , the old man reappears on the shore and is greeted by his wife , who has been waiting for his arrival .",1,0.0004505568358581513,roberta-mlm-loss,easy
9671,"meanwhile , frodo and sam force gollum to guide them through mordor , trusting him with their lives .",1,0.01426075678318739,roberta-mlm-loss,medium
9672,"however , none of the events of either stories crossover or effect the other in any way .",1,0.020666226744651794,roberta-mlm-loss,medium
9673,"new arrival alden pyle ( brendan fraser ) , an idealistic american aid worker , befriends london times correspondent thomas fowler ( michael caine ) .",1,0.18079984188079834,roberta-mlm-loss,hard
9674,an enterprising jokester is a member of a local bowling club purely for the purpose of renting out his car park space to nearby workers .,1,0.003435340477153659,roberta-mlm-loss,easy
9675,"down and out in l . a . 's valley , two longtime married , politically correct pornographers - played by annette o'toole and lyn vaus - are forced to confront the changes in their new age values and marriage when they discover in their archives extremely salacious old footage of tv's currently #1 sitcom star .",1,0.16943684220314026,roberta-mlm-loss,hard
9676,"dr . david banner , while working on a military project to create a super-soldier of sorts , purposefully modifies his own dna .",1,0.4317791759967804,roberta-mlm-loss,hard
9677,"when her niece spontaneously dies of fright one week to the day she watched a disturbing video , a cynical journalist ( naomi watts ) travels to the pacific northwest in search of the tape's origins and its links to a string of suicides at a horse ranch .",1,0.3320039212703705,roberta-mlm-loss,hard
9678,"when the young and highly repressive king pentheus discovers that his own mother agave has given herself over to this upstart god of wine and erotic joy , he declares a state of war , despite the very stern warnings of cadmus , the former king and the famed prophet teiresias .",1,0.3919627368450165,roberta-mlm-loss,hard
9679,yoyo and cheung promise to get marry in order to please their mothers .,1,0.27150219678878784,roberta-mlm-loss,hard
9680,"we also catch a glimpse of the band's ideas about performance from the blend of footage from concerts , television , music videos , and other media .",1,0.004862539935857058,roberta-mlm-loss,easy
9681,"they fool around for a while , but forget to get each other's names down at the end of the night .",1,0.0022559291683137417,roberta-mlm-loss,easy
9682,young cop kong yat hong ( karen mok ) and her partner mark are put on the case .,1,0.36349794268608093,roberta-mlm-loss,hard
9683,"when his wayward sister , kassie ( kerry washington ) , goes missing eddie burns finds himself subjected to a fiendish and ingenious campaign of revenge by the mysterious charlie strom ( gary oldman ) .",1,0.22812367975711823,roberta-mlm-loss,hard
9684,people move along the street immersed in the flow of day-to-day events .,1,0.001998464809730649,roberta-mlm-loss,easy
9685,"all hell breaks loose when otis tries to help mark outwit his sleazy bookie , setting into play a strange turn of events .",1,0.4836124777793884,roberta-mlm-loss,hard
9686,"the two men ( anthony and michael ) are successful in the high tech world of silicon valley , and have known each other since childhood .",1,0.008832933381199837,roberta-mlm-loss,medium
9687,syd does accept him and befriends him and shows him how to live .,1,0.002139476826414466,roberta-mlm-loss,easy
9688,her short visit awakens a romance that cannot go outside the island .,1,0.01494568306952715,roberta-mlm-loss,medium
9689,"using previously unseen video footage , the film shows rocha all jerky and with florid rhetoric urging his cuban comrades to embrace the new political and cultural challenges of the age ; outlining his vision of a unified third world ; and expounding on the differences and peculiarities of latin americans and the means by which their revolutionary aims might be achieved .",1,0.0064445920288562775,roberta-mlm-loss,medium
9690,"because the flag is dirty , the teacher asks them to take it home and to wash it .",1,0.0009950086241587996,roberta-mlm-loss,easy
9691,"the more he digs , the more evidence he finds that the overdose may have been attempted murder .",1,0.01040299516171217,roberta-mlm-loss,medium
9692,"six of the nations brightest spoken word artists came together in new orleans on september 2 , to begin a life transforming journey to new york city for the memorial anniversary of september 11 .",1,0.02267695590853691,roberta-mlm-loss,medium
9693,nayomi and lisa go to do the hit but everything goes terribly wrong .,1,0.003737875260412693,roberta-mlm-loss,easy
9694,no one can guess who the next killer will be or how to break the chain .,1,0.0023881832603365183,roberta-mlm-loss,easy
9695,"culled from nearly two years of filming , the documentary's candid interviews , lyric moments of grim beauty , and powerful verite footage takes us beyond the usual stereotypes of the rap world and into the life of tislam milliner , a struggling rapper who's ambitious to make it out of the "" hood "" .",1,0.1350984424352646,roberta-mlm-loss,hard
9696,"it will be an act of violence that thrusts the girl into womanhood and leads her to a new life where , not without pain , everything is possible .",1,0.0008026467985473573,roberta-mlm-loss,easy
9697,aida ( yvette freemen ) is the overworked er nurse treating frankie's fractures .,1,1.1705416440963745,roberta-mlm-loss,hard
9698,"with some help from otis and the paddy wagon's quirky regulars , among them an angry war vet in a parrot costume and a traveling salesman with a "" small "" problem , mark finally gets what he deserves .",1,0.4746566116809845,roberta-mlm-loss,hard
9699,"lotte goes to live with her upper middle class dutch aunt in holland , anna to work as a farm hand on her german uncle's rural farm .",1,0.0018669022247195244,roberta-mlm-loss,easy
9700,yet this highly traditional world is facing profound changes due to the postwar influx of foreign images and ideas in japanese culture .,1,0.15840834379196167,roberta-mlm-loss,hard
9701,"on the verge of judgement day , the most advanced terminator unit ever , the t-x , arrives from the future to ensure the rise of the machines .",1,0.019681788980960846,roberta-mlm-loss,medium
9702,they continue with all the same characteristics trademarks of the shin-hyun serial killings .,1,0.573376476764679,roberta-mlm-loss,hard
9703,"before he can do anything about it , though , jed is seduced by jackson's lesbian artist friend .",1,0.0024278529454022646,roberta-mlm-loss,easy
9704,they embark upon a strange and enlightening journey through war torn bosnia .,1,0.006513877771794796,roberta-mlm-loss,medium
9705,"a ruined , jeckyll and hyde man he may be , but a ruined man may prove to be a heroic one when a villain emerges , and close . . .",1,0.06501731276512146,roberta-mlm-loss,medium
9706,"the other members of the po-boys - peter , joseph and guy , are also facing a musician's mid-life crisis in a business that the age 30 is seen as over the hill .",1,0.037801146507263184,roberta-mlm-loss,medium
9707,"the setting is new york's five points , the most violent part of the world at the time .",1,0.005994313396513462,roberta-mlm-loss,medium
9708,"her recent divorce has left her with terminal writer's block and extremely depressed , and her best friend , patti , is beginning to think she might never recover .",1,0.005201360676437616,roberta-mlm-loss,easy
9709,the detective maud graham hides her sensibility behind the image of a strong and independant woman .,1,0.0028145418036729097,roberta-mlm-loss,easy
9710,"his older brother junnie offers to coach him on how to be a player , promising martin that within two weeks , she'll be his .",1,0.2669776976108551,roberta-mlm-loss,hard
9711,she must look beyond her history with men into a childhood that stopped short because of a shocking event that she has buried deep inside herself .,1,0.007227282505482435,roberta-mlm-loss,medium
9712,"but craig wants to be boyfriends , while gary has other issues .",1,0.02244839258491993,roberta-mlm-loss,medium
9713,he works as an illustrator at a news paper and his life is pretty okay .,1,0.0023683684412389994,roberta-mlm-loss,easy
9714,"the first : a flight from vancouver to halifax , where charlotte ( rebecca jenkins ) and cecil ( daniel macivor ) , two strangers , meet in seats 3a &#38 ; 3c and fall in love .",1,0.12156518548727036,roberta-mlm-loss,hard
9715,an inexplicable crack in the pyrenees mountains provokes excitement and scientific curiosity .,1,0.03101838193833828,roberta-mlm-loss,medium
9716,"soon after , christin returns as a fierce ghost , and begins to kill all in her path at the hotel as a means for revenge .",1,0.10810543596744537,roberta-mlm-loss,hard
9717,seven-year-old sang-woo is left with his grandmother in a remote village while his mother looks for work .,1,0.40758267045021057,roberta-mlm-loss,hard
9718,"young marrieds lori and tom relocate from chicago to the country where they end up living next to carl , a right-wing radical who beats his wife , helen .",1,0.01552638504654169,roberta-mlm-loss,medium
9719,"however , his son is a celibate priest who has never had any success with women . . . , ever .",1,0.0027435359079390764,roberta-mlm-loss,easy
9720,"searching for validity , recognition , and truth , he befriends a quirky computer genius and a kickboxing goddess , who all help one another realize what they have been missing from their lives .",1,0.02057984471321106,roberta-mlm-loss,medium
9721,"august has become a real problem for some of the bosses around town , and ronnie will soon find out just what his frankenstein's monster will cost him .",1,0.004357424098998308,roberta-mlm-loss,easy
9722,"that's why handsome and his three best friends sammy , victor and the cribsheet genius applebee have banded together and found ways to cheat on their tests all through their school years .",1,0.04383969306945801,roberta-mlm-loss,medium
9723,"the rules - if one person leaves , everyone loses .",1,0.002419223077595234,roberta-mlm-loss,easy
9724,"from afar , he falls in love with a female police dispatcher who works directly across the street .",1,0.005132524762302637,roberta-mlm-loss,easy
9725,he becomes the man he always should have ( and could have ) been .,1,0.00373550015501678,roberta-mlm-loss,easy
9726,"a man who travels back to the house of his father , grandfather and backwards .",1,0.8472154140472412,roberta-mlm-loss,hard
9727,"romy jumps on board with eagle , and takes command , as the pair rescue each other in a tense and action-packed scene .",1,0.6991621851921082,roberta-mlm-loss,hard
9728,"the project of pre-crime , at the time being in a state of trial run , is going to be voted about in the near future .",1,0.11587443202733994,roberta-mlm-loss,hard
9729,can the three dons outwit them and not get bluffed by their obvious charms ?,1,0.0009329715394414961,roberta-mlm-loss,easy
9730,"not all the fights , just enough to keep the audience , and the money coming back .",1,0.0008976426324807107,roberta-mlm-loss,easy
9731,shahrul is a mechanic who also takes part in illegal bike racing .,1,0.00904860906302929,roberta-mlm-loss,medium
9732,"the deeper john digs , the clearer the mothman's purpose arises - only to leave his life in immediate danger , as it seems .",1,0.11426776647567749,roberta-mlm-loss,hard
9733,"a young novelist , tormented by his family's history and haunted by the specter of his long-dead , more famous ancestor , falls in love with a woman , a distant relative of his ancestor , whose friends and family begin to disappear mysteriously .",1,0.0019396537682041526,roberta-mlm-loss,easy
9734,"at the height of his tv career , chuck barris was recruited by the cia and trained to become a covert operative .",1,0.03537644445896149,roberta-mlm-loss,medium
9735," "" the french came and bruoght the gun and the coyote took away the sleepiness "" .",1,0.4960367679595947,roberta-mlm-loss,hard
9736,"it soon becomes obvious that blossom , bubbles , and buttercup are not normal girls , they have superpowers and have not yet learned to control .",1,0.007176491431891918,roberta-mlm-loss,medium
9737,the daughter mary yearns for a home where the books don't always get sold .,1,0.003516733180731535,roberta-mlm-loss,easy
9738,"two young gentlemen ( rupert everett &#38 ; colin firth ) living in 1890s england use the same pseudonym ( "" earnest "" ) on the sly , which is fine until they both fall in love with women using that name , which leads to a comedy of mistaken identities . . .",1,0.18892185389995575,roberta-mlm-loss,hard
9739,a seasoned call girl is offered a way out of the business if she uncovers a blackmail ring in a house of prostitution .,1,0.10798493027687073,roberta-mlm-loss,hard
9740,"after tracking down the assassin , she is killed before any information can be driven out of her .",1,0.0027444243896752596,roberta-mlm-loss,easy
9741,the world around him seemingly comes to a stop ; everything and everybody becomes frozen in time .,1,0.003839010139927268,roberta-mlm-loss,easy
9742,the two engage in a spirited and acerbic dialogue - meanwhile accomplishing nothing .,1,0.056508373469114304,roberta-mlm-loss,medium
9743,"he discovers that his friend has gone into business , and is successfully breeding black chickens .",1,0.0009985907236114144,roberta-mlm-loss,easy
9744,things turn nasty when the casino director ( alec baldwin ) tries to break up the romance .,1,0.002945327665656805,roberta-mlm-loss,easy
9745,"hunted by the police and the various mafia groups , they work their way up to the source of this incredible plot to find out who is manipulating them .",1,0.0779915377497673,roberta-mlm-loss,medium
9746,the raw footage gives us an alternate insight to chaplin's classic film which started production years before adolph hitler was seen as a major threat in the western world .,1,0.19280843436717987,roberta-mlm-loss,hard
9747,"now &#38 ; forever is a dramatic contemporary love story combining elements of spirituality , heart and integrity .",1,0.09115227311849594,roberta-mlm-loss,hard
9748,as their relationship builds jenny starts to struggle in her religious beliefs and her new lifestyle .,1,0.002638893434777856,roberta-mlm-loss,easy
9749,"as the days count down , francis comes face to face with his own fear of failure and the spectre of selling out his dreams .",1,0.24064882099628448,roberta-mlm-loss,hard
9750,he dumped her right after he got what he wanted without any explanation .,1,0.000688590225763619,roberta-mlm-loss,easy
9751,a voice which seems to be coming from within the walls .,1,0.002404366387054324,roberta-mlm-loss,easy
9752,"an absurd comedy about a parking enforcement officer , who - despite constant abuse from the public - finds truth , honour and serenity in the act of ticketing .",1,0.005716403480619192,roberta-mlm-loss,medium
9753,"exonerated of lying , king and cuthbertson are nevertheless reprimanded by the court for their behaviour , but receive an invitation to tea with the prime minister should they ever be in whitehall .",1,0.10543426871299744,roberta-mlm-loss,hard
9754,"a rather odd thing has just just occurred in the life of nerdy high school student peter parker ; after being bitten by a radioactive spider , his body chemistry is mutagenically altered in that he can scale walls and ceilings , and he develops a "" spider-sense "" that warns him of approaching danger .",1,0.002984727267175913,roberta-mlm-loss,easy
9755,"as this sacrifice draws to its close , our story begins .",1,0.005659399554133415,roberta-mlm-loss,medium
9756,two american tourists on a romantic camping trip are brutally murdered .,1,0.0009653143933974206,roberta-mlm-loss,easy
9757,"gradually , will and marcus become friends , and as will teaches marcus how to be a cool kid , marcus helps will to finally grow up .",1,0.0007995265768840909,roberta-mlm-loss,easy
9758,she wants a new relationship with an old lover who wrote her a love note years ago .,1,0.002851170254871249,roberta-mlm-loss,easy
9759,"in the film , "" wake "" , the fateful reunion of four brothers quickly dissolves into a night of drinking , deceit , perversions , and death .",1,0.39015284180641174,roberta-mlm-loss,hard
9760,some guests join the family for a farewell-part for lena .,1,0.018186483532190323,roberta-mlm-loss,medium
9761,she claims he is distant and has shut her out .,1,0.0026566917076706886,roberta-mlm-loss,easy
9762,the rock as a bounty hunter who attempts to square a debt by heading to the amazon jungle to capture someone .,1,0.21111372113227844,roberta-mlm-loss,hard
9763,"after the murder of his beloved wife , danny parker ( val kilmer ) is set adrift in a world where nothing is as it seems .",1,0.11605827510356903,roberta-mlm-loss,hard
9764,"she's willing to put him through just about anything to "" cure "" him of t . s . , with pills , counseling , electro-shock therapy , etc . mom's also concerned about finn's future - who will care for him ?",1,0.05085618793964386,roberta-mlm-loss,medium
9765,"some of the featured art events include "" burial in space "" by woodpussy ( a group of musicians and pyro-technicians who blast their deceased founder into space in a rocket of their own creation ) ; "" nebulous entity "" and "" futura deluxe "" ( two large , roving installation pieces engineered using mathematics derived from fields of neural networks , ecological systems and fractals ) ; and a performance artist dea million who stages her "" wedding "" to america .",1,0.1378721445798874,roberta-mlm-loss,hard
9766,"certain that there's only one way to find out the truth , rachel returns to the hospital .",1,0.4125998020172119,roberta-mlm-loss,hard
9767,the film is a poignant story about a unique relationship between a grandfather and his grandson before the boys bar mitzvah .,1,0.1442231982946396,roberta-mlm-loss,hard
9768,"calvin's barbershop is filled with an eclectic and hilarious cast of characters that share their stories , jokes , trials and tribulations .",1,0.139119490981102,roberta-mlm-loss,hard
9769,"toledo ( daniel hendler ) , 25 years old , future architect , suffers from an acute jealousy .",1,0.008383273147046566,roberta-mlm-loss,medium
9770,"in "" the hill "" , director kurt burk brings us on a voyage through dreams of a lost childhood , to the emptiness of a normal , conditioned life , into a fantastic , surreal dream world that echoes of the past .",1,0.010040582157671452,roberta-mlm-loss,medium
9771,"mother and daughter hide in the "" panic room , "" a secret room designed for just such a purpose , but still end up fighting for their lives . . .",1,0.0033957830164581537,roberta-mlm-loss,easy
9772,"he follows them into a cave with a mysterious blue light and it turns out he is following h . g . wells , who , in turn , is on a time travel chase of dr . noah , a brilliant scientist who has gone mad with the intentions on destroying the world .",1,0.20510022342205048,roberta-mlm-loss,hard
9773,"sands also convinces jorge ramirez ( retired-fbi , has old scores to settle with barrillo ) to come out of retirement and take out barrillo and dr . guevera ( personal dr . to barrillo , killed jorge's partner a long time ago ) , who brutally tortured and killed ramirez' fbi partner .",1,0.019459594041109085,roberta-mlm-loss,medium
9774,"with a stolen police cruiser ( the red one ) , the destructive being races towards a little and already doomed planet : earth .",1,0.30402013659477234,roberta-mlm-loss,hard
9775," "" the ballad of bering strait "" is a cinema-verite film following seven russian teenagers who have come to america to become country music stars .",1,0.01547250710427761,roberta-mlm-loss,medium
9776,"michael , an obessive compulsive real estate dealer who enjoys "" the younger set . """,1,0.007516893092542887,roberta-mlm-loss,medium
9777,"shortly after the arrival of the rehab escapees , luck shoots and kills salo jr . and his wife .",1,0.6323092579841614,roberta-mlm-loss,hard
9778,four friends sruggling with life meet in the maine woods for their annual hunting trip .,1,0.008444058708846569,roberta-mlm-loss,medium
9779,"after some time the son and daughter-in-law must depart , leaving the old man alone with his dreams and fading breath .",1,0.003475520759820938,roberta-mlm-loss,easy
9780,"beary , a young bear raised by a human family in a world where humans and talking bears coexist , attempts to trace his roots .",1,0.02882264368236065,roberta-mlm-loss,medium
9781,"a player in a famous orchestra finds sexual experiences with a russian opera singer , which he enjoys much because his wife has just left due to the fact that he has purchased a porno movie .",1,0.03493998199701309,roberta-mlm-loss,medium
9782,"shot in the spectacular sierra nevada mountains , "" the last place on earth "" is a funny , moving film about food , passion , love and a one eared dog .",1,0.005242584273219109,roberta-mlm-loss,easy
9783,will they be able to finally destroy the tall man for good ?,1,0.0016702042194083333,roberta-mlm-loss,easy
9784,he decides that he must think of a plan that will hit the bank where it hurts the most - in its safe where all the money is kept .,1,0.0011647617211565375,roberta-mlm-loss,easy
9785,"the union , however , faces its own internecine battles as factions inside the organization , one led by james p . hoffa ( son of the infamous jimmy hoffa ) , vie for power .",1,0.006329620722681284,roberta-mlm-loss,medium
9786,john quincy archibald's son michael collapses while playing baseball as a result of a heart failure .,1,0.007169392891228199,roberta-mlm-loss,medium
9787,"to pull him out of his now dangerous financial predicament will turns to his wealthy in-laws , spinning a myriad of desperate lies , half-truths and deceptions .",1,0.08047551661729813,roberta-mlm-loss,medium
9788,"elsa keeps her head above water through several badly paid jobs and occasional criminal offences with her friends walter , laura and toni .",1,0.011314383707940578,roberta-mlm-loss,medium
9789,what resulted is a stirring and emotional reflection of that day and his experience .,1,0.028446976095438004,roberta-mlm-loss,medium
9790,"the girls want to do a girly pop song , and the entire jury panel consist of muslim boys !",1,0.004261661786586046,roberta-mlm-loss,easy
9791,"now the lives of these alberta everymen are brought to the big screen by documentarian ferral mitchener in an exploration of the depths of friendship , the fragility of life , growing up gracefully and the art and science of drinking beer like a man .",1,0.1189737543463707,roberta-mlm-loss,hard
9792,now they must run for their lives as the deluge strikes with full force at the heart of their private world .,1,0.001509005087427795,roberta-mlm-loss,easy
9793,the unluckiest man in vegas ( william h . macy ) - a guy whose bad luck is contagious - is used by the last of the old time mob run casinos to kill high rollers' action .,1,0.12731511890888214,roberta-mlm-loss,hard
9794,"they have 3 weeks until the next full moon to find the madman , but an innocent blind woman has found him first . . .",1,0.0005567782209254801,roberta-mlm-loss,easy
9795,"while in jail they usually have fights with the security guard , a overweight lunatic .",1,0.008096161298453808,roberta-mlm-loss,medium
9796,a demand for money is made and the men wait for payment .,1,0.004131388384848833,roberta-mlm-loss,easy
9797,"feelings he interprets with his five senses reflect the emotions of others , not his own .",1,0.0007063216180540621,roberta-mlm-loss,easy
9798,"enroute , eagle reluctantly comes to the aid of romy , a sassy moll who has just stolen 600 her life .",1,0.7317192554473877,roberta-mlm-loss,hard
9799,"she's aided by her sister sue ( zhao wei ) , who operates the pair's world panorama surveillance system , which allows them to tap into any video security system in the world .",1,0.3640578091144562,roberta-mlm-loss,hard
9800,"where the trail ends , terror begins soft-spoken 15-year old leland fitzgerald ( gosling ) commits a seemingly senseless murder that shocks his community , affecting both his victim's family and his own .",1,0.16588442027568817,roberta-mlm-loss,hard
9801,the son winds up re-creating his father's elusive life in a series of legends and myths inspired by the few facts he knows .,1,0.0627175122499466,roberta-mlm-loss,medium
9802,an army of shadows kidnaps anyone who's out after dark and the patrolling thieves make the daylight miserable for everyone .,1,0.12808866798877716,roberta-mlm-loss,hard
9803,"when boys fly pulls no punches in exposing this world - men are shown overdosing and engaging in risky behavior - but at the same time , it also shows the sense of community and vitality the parties bring to the men who attend .",1,0.2608911395072937,roberta-mlm-loss,hard
9804,"a car crash has cut short his promising baseball career , and with his dream of playing in the major leagues destroyed , sean turns to alcohol .",1,0.010671076364815235,roberta-mlm-loss,medium
9805,"john , and world-famous ice skating star , elena , are about to sign divorce papers when they realise that , in spite of everything happening around them , their love is worth fighting for .",1,0.14704406261444092,roberta-mlm-loss,hard
9806,"however , instead of bringing the prime minister down , ali is embraced by the nation as the voice of youth and 'realness' , making the prime minister and his government more popular than ever .",1,0.4537058472633362,roberta-mlm-loss,hard
9807,"in the small town , local cop connie struggles with many sightings of a mothlike creature taller than a man being reported , while john believes that an explanation for his wife's fate can be found .",1,0.013423768803477287,roberta-mlm-loss,medium
9808,"mary goes to live with her beautician cousin in a crowded apartment , and begins to lose heart .",1,0.007410380057990551,roberta-mlm-loss,medium
9809,chaos ensues as the patrons of the establishment band together to fight for their lives .,1,0.0007636882364749908,roberta-mlm-loss,easy
9810,"in the story , he is weary of being kept within the walls of his father's ( and soon to be his ) kingdom .",1,0.0014190564397722483,roberta-mlm-loss,easy
9811,451 tries to help kyle adjust to this unfamiliar and violent world but kyle is a man destined to fight his own battles .,1,0.5065127015113831,roberta-mlm-loss,hard
9812,"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered .",1,0.1955363005399704,roberta-mlm-loss,hard
9813,"but someone else has also returned to campus , and with a darker and altogether bloodier purpose in mind .",1,0.0010010628029704094,roberta-mlm-loss,easy
9814,"and eventually some eyes turn toward the drifter , vince .",1,0.004834126215428114,roberta-mlm-loss,easy
9815,"stuart's mother is being over-protective of him , especially when he narrowly escapes injury in a soccer game .",1,0.00905075017362833,roberta-mlm-loss,medium
9816,but later that year she was gunned down by assasins hired by the same criminal drug lords she exposed .,1,0.006448287982493639,roberta-mlm-loss,medium
9817,"together , they work through their mutual mistrust and their shared grief over the death of carlos' mother rosario .",1,0.004697707016021013,roberta-mlm-loss,easy
9818,"at the same time , william has become the object of wrath by a popular but pompous and pridefilled christian radio commentator who brands william as a false prophet and seeks to destroy him .",1,0.10055188089609146,roberta-mlm-loss,hard
9819,"one night , a stranger leaves a savage death threat on sam's phone machine .",1,0.051383186131715775,roberta-mlm-loss,medium
9820,"now he thinks he is seeing things that aren't there and if things don't improve , she will take their only son and leave .",1,0.0030323276296257973,roberta-mlm-loss,easy
9821,"chon lin follows rathbone to london to kill him , while sending chon a letter telling him of the murder .",1,0.36416471004486084,roberta-mlm-loss,hard
9822,sleepwalking tells the story of three friends at three very different stages of their lives .,1,0.007365272380411625,roberta-mlm-loss,medium
9823,"after being rejected for the perfect job , the aspiring animator faces an impending interview for a receptionist position at the same firm .",1,0.014825881458818913,roberta-mlm-loss,medium
9824,"then from 1983 to 1984 , the "" stander gang "" ( stander , alan heyl &#38 ; patrick mccall ) rob as many as four banks a day .",1,0.019310735166072845,roberta-mlm-loss,medium
9825,"the maori take on shakespeare's 'pound of flesh' drama is a story of deep seated social and religious prejudice , that has its revenge in a money lending deal that is bonded in a pound of the christian merchant's flesh on forfeit .",1,0.35227566957473755,roberta-mlm-loss,hard
